4175324	"20130909 2:38PM UTC"	"CORRECTED-Towers Watson shares jump on IBM contract win"	"http://www.reuters.com/article/2013/09/09/towerswatson-shares-idUSL3N0H53FI20130909"
4176389	"20130909 9:00AM UTC"	"IBM Develops Plan To Enhance Ethiopia's Trade And Streamline Governance"	"http://www.reuters.com/article/2013/09/09/ibm-enhance-ethiopia-idUSnPNNY75912+1e0+PRN20130909"
4177570	"20130909 12:01AM UTC"	"E.ON and IBM Deliver Innovative Service Offerings to Customers with New Smart Energy Solutions"	"http://www.reuters.com/article/2013/09/09/ibm-smart-energy-eon-idUSnPNNY74918+1e0+PRN20130909"
4179922	"20110607 2:19PM UTC"	"IBM Microprocessors to Power the New Wii U System from Nintendo"	"http://www.reuters.com/article/2011/06/07/idUS185268+07-Jun-2011+PRN20110607"
4180251	"20110607 12:25PM UTC"	"Planview Integrates Project Portfolio Management with IBM Rational Team Concert"	"http://www.reuters.com/article/2011/06/07/idUS169620+07-Jun-2011+BW20110607"
4180382	"20110607 12:01PM UTC"	" Oracle(R) Database 11g Running on Oracle's SPARC Enterprise M8000 Server Beats HP and IBM on Non-Clustered One Terabyte"	"http://www.reuters.com/article/2011/06/07/idUS165049+07-Jun-2011+MW20110607"
4182166	"20110607 8:00AM UTC"	" CloudOne and WebLayers Presenting at IBM Innovate 2011 Conference"	"http://www.reuters.com/article/2011/06/07/idUS114394+07-Jun-2011+MW20110607"
4183677	"20110607 1:00AM UTC"	"First Take: IBM's Latest Smart Cities Innovation, a Sun-Powered Train, and More"	"http://www.reuters.com/article/2011/06/07/idUS338569056420110607"
4189004	"20120423 9:00AM UTC"	"SL Corporation Announces New Monitoring for the IBM® SmartCloud™"	"http://www.reuters.com/article/2012/04/23/idUS141364+23-Apr-2012+BW20120423"
4189792	"20120423 7:00AM UTC"	"Sajan Expands Its Partnership With IBM With Selection by IBM France"	"http://www.reuters.com/article/2012/04/23/idUS111109+23-Apr-2012+GNW20120423"
4189801	"20120423 7:00AM UTC"	"Sajan Expands Its Partnership With IBM With Selection by IBM France"	"http://www.reuters.com/article/2012/04/23/idUS111056+23-Apr-2012+GNW20120423"
4189824	"20120423 7:00AM UTC"	" SOA Software Delivers IBM DataPower Appliance Management"	"http://www.reuters.com/article/2012/04/23/idUS110868+23-Apr-2012+MW20120423"
4193512	"20130326 12:45PM UTC"	"Denver-based PEAK Resources Honored with IBM Top Performance Leadership Award"	"http://www.reuters.com/article/2013/03/26/co-peak-resources-idUSnBw2WZcvWa+132+BSW20130326"
4193815	"20130326 11:11AM UTC"	"UCLA Relies on Breakthrough 'Big Data' Technology from IBM To Help Patients with Traumatic Brain Injuries"	"http://www.reuters.com/article/2013/03/26/ibm-brain-trauma-ucla-idUSnPnNY83606+160+PRN20130326"
4193845	"20130326 11:03AM UTC"	"IBM Advances the Software Defined Environment with Solution that Boosts Overall Network Performance, Scalability, and Management"	"http://www.reuters.com/article/2013/03/26/ibm-boost-performance-idUSnPnNY83622+160+PRN20130326"
4197495	"20140401 11:20AM UTC"	"Report: IBM Named Market Share Leader in Application Infrastructure and Middleware Software for 13 Consecutive Years"	"http://www.reuters.com/article/2014/04/01/ny-ibm-market-leader-idUSnPn3slNlR+85+PRN20140401"
4197743	"20140401 10:20AM UTC"	"Research and Markets: Global System Integration Market Forecasts & Opportunities, 2018 Featuring BAE, IBM, Accenture, General Dynamics & Many Others"	"http://www.reuters.com/article/2014/04/01/research-and-markets-idUSnBw016082a+100+BSW20140401"
4198610	"20140401 8:15AM UTC"	"Former IBM Senior Executive Gerard Mooney Joins Streetline Board of Advisors"	"http://www.reuters.com/article/2014/04/01/streetline-hires-idUSnPnh3WLR+47+PRN20140401"
4202126	"20131114 9:30AM UTC"	"Ubiquiti Networks, Manchester United, Cisco Systems, IBM and Hewlett-Packard highlighted as Zacks Bull and Bear of the Day"	"http://www.reuters.com/article/2013/11/14/il-zacks-investment-idUSnPnCG6lJkT+165+PRN20131114"
4202600	"20131114 8:37AM UTC"	"Elance Partners With IBM to Provide Talent Platform for the Creation of New Apps Powered by IBM Watson"	"http://www.reuters.com/article/2013/11/14/idUSnMKWY46PPa+1e6+MKW20131114"
4202775	"20131114 8:05AM UTC"	"Welltok Taps IBM Watson to Create Novel Health Optimization Service for Consumers"	"http://www.reuters.com/article/2013/11/14/idUSnMKW6lpx1a+1c0+MKW20131114"
4203097	"20131114 7:20AM UTC"	"IBM Watson's Next Venture: Fueling New Era of Cognitive Apps Built in the Cloud by Developers"	"http://www.reuters.com/article/2013/11/14/ibm-watson-app-tech-idUSnPnNY6dMfR+165+PRN20131114"
4204204	"20080702 07:00 PM EDT"	"UPDATE 1-IBM buys Platform Solutions, settles dipute"	"http://www.reuters.com/article/rbssITServicesConsulting/idUSN0243811620080702"
4205255	"20080702 12:01 PM EDT"	" IBM Acquires Platform Solutions"	"http://www.reuters.com/article/pressRelease/idUS168722+02-Jul-2008+MW20080702"
4205438	"20080702 11:16 AM EDT"	" IBM and ETH Scientists Advance Supercomputing Simulations to Improve Diagnosis of Osteoporosis"	"http://www.reuters.com/article/pressRelease/idUS158668+02-Jul-2008+MW20080702"
4210190	"20140808 2:00PM UTC"	"Made in IBM Labs: Governing Geographically Dispersed Cloud Data"	"http://www.reuters.com/article/2014/08/08/ny-ibm-labs-idUSnPnccFzCn+8a+PRN20140808"
4213559	"20100427 10:52AM UTC"	"IBM raises divided, expands stock buyback"	"http://www.reuters.com/article/globalMarketsNews/idUSTRE63Q2XO20100427"
4213564	"20100427 10:51AM UTC"	"UPDATE 1-IBM raises divided, expands stock buyback"	"http://www.reuters.com/article/CMPSRV/idUSN2725780120100427"
4213641	"20100427 10:34AM UTC"	"REG-Intnl Bus. Mach IBM Board Approves 18 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase"	"http://www.reuters.com/article/pressRelease/idUS180724+27-Apr-2010+BW20100427"
4213670	"20100427 10:28AM UTC"	"IBM Board Approves 18 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase"	"http://www.reuters.com/article/pressRelease/idUS179450+27-Apr-2010+BW20100427"
4219157	"20101109 9:05AM UTC"	"IBM Unveils New Initiatives to Help Business Partners Accelerate Industry Transformation"	"http://www.reuters.com/article/2010/11/09/idUS158655+09-Nov-2010+PRN20101109"
4219958	"20101109 8:00AM UTC"	"Made in IBM Labs: New Chip Technology Paves the Way to a Faster Internet"	"http://www.reuters.com/article/2010/11/09/idUS141362+09-Nov-2010+PRN20101109"
4219994	"20101109 8:00AM UTC"	"Security First Corp. Announces Joint Development Agreement with IBM"	"http://www.reuters.com/article/2010/11/09/idUS141227+09-Nov-2010+BW20101109"
4220890	"20101109 5:00AM UTC"	"IBM Pledges $50 Million To Create 100 Smarter Cities"	"http://www.reuters.com/article/2010/11/09/idUS106797+09-Nov-2010+PRN20101109"
4221929	"20101109 1:05AM UTC"	"Hayashikane <2286.T>-6-month parent forecast"	"http://www.reuters.com/article/2010/11/09/idUST94K01IBM20101109"
4226948	"20140819 2:00AM UTC"	"REG-Intnl Bus. Mach IBM Issues Statement on U.S. Government Regulatory Approval of x86-Based Server Divestiture to Lenovo"	"http://www.reuters.com/article/2014/08/18/intnl-bus-mach-idUSnBw175019a+100+BSW20140818"
4229738	"20080811 08:00 AM EDT"	"Hitachi Completes Storage Compatibility Testing for IBM Next-Generation Mainframe..."	"http://www.reuters.com/article/pressRelease/idUS120908+11-Aug-2008+BW20080811"
4229949	"20080811 06:45 AM EDT"	"DataDirect Technologies' Chief Software Architect to Share Experiences with IBM Specialty..."	"http://www.reuters.com/article/pressRelease/idUS106516+11-Aug-2008+BW20080811"
4230692	"20130717 7:32PM UTC"	"IBM raises '13 outlook; second-quarter earnings beat, revenue drops"	"http://www.reuters.com/article/2013/07/17/us-ibm-results-idUSBRE96G17Z20130717"
4230696	"20130717 7:31PM UTC"	"UPDATE 2-IBM raises '13 outlook; Q2 earnings beat, revenue drops"	"http://www.reuters.com/article/2013/07/17/ibm-results-idUSL1N0FN22L20130717"
4231060	"20130717 4:23PM UTC"	"IBM beats second-quarter EPS estimates, misses on revenue"	"http://www.reuters.com/article/2013/07/17/ibm-results-idUSL1N0FM1L620130717"
4231136	"20130717 4:07PM UTC"	"IBM Reports 2013 Second-Quarter Results"	"http://www.reuters.com/article/2013/07/17/ny-ibm-idUSnBw176228a+100+BSW20130717"
4232232	"20130717 9:30AM UTC"	"The Zacks Analyst Blog Highlights: Nokia, Accenture, IBM, Huron Consulting Group and Information Services Group"	"http://www.reuters.com/article/2013/07/17/il-zacks-investment-idUSnPNCG48655+1e0+PRN20130717"
4233405	"20130717 5:34PM UTC"	"Intel, IBM, AmEx miss on sales"	"http://www.reuters.com/news/video/videoStory?storyID=64619057"
4241809	"20081209 08:17 PM EST"	"Armed Forces Foundation Receives Award from Washington Redskins and IBM Corporation"	"http://www.reuters.com/article/pressRelease/idUS20802+10-Dec-2008+BW20081210"
4243757	"20081209 09:00 AM EST"	" Actimize Expands IBM Partnership; Embeds Technology to Fight Fraud and Financial Crime"	"http://www.reuters.com/article/pressRelease/idUS136779+09-Dec-2008+MW20081209"
4244643	"20081209 06:00 AM EST"	" IBM Research and Samsung Electronics to Boost Automation in Consumer Electronics Industry"	"http://www.reuters.com/article/pressRelease/idUS103826+09-Dec-2008+MW20081209"
4244685	"20081209 06:00 AM EST"	"Zacks Analyst Blog Highlights:ASM International N.V., Applied Materials Inc., DeVry Inc., Capella Education Company and IBM Corporation."	"http://www.reuters.com/article/pressRelease/idUS103393+09-Dec-2008+BW20081209"
4245023	"20081209 01:00 AM EST"	"ISCAR Chooses PLM Solutions from IBM and Dassault Systemes to Optimize Global Design Data Management"	"http://www.reuters.com/article/pressRelease/idUS56297+09-Dec-2008+BW20081209"
4245314	"20080711 05:46 PM EDT"	"Former Hewlett Packard Vice President Pleads Guilty to Theft of IBM Trade Secrets"	"http://www.reuters.com/article/pressRelease/idUS213215+11-Jul-2008+PRN20080711"
4245530	"20080711 04:01 PM EDT"	"Ex-Hewlett Packard VP pleads guilty to IBM theft"	"http://www.reuters.com/article/ousivMolt/idUSWAT00976820080711"
4245563	"20080711 03:51 PM EDT"	"UPDATE 1-Ex-Hewlett Packard VP pleads guilty to IBM theft"	"http://www.reuters.com/article/rbssComputerHardware/idUSN1144407520080711"
4246393	"20080711 10:01 AM EDT"	" Thanachart and IBM Sign Two Billion Baht IT Outsourcing Agreement to Enhance IT Capacity and Facilitate Progressive"	"http://www.reuters.com/article/pressRelease/idUS135204+11-Jul-2008+MW20080711"
4246551	"20080711 09:19 AM EDT"	"Johnson Controls and IBM Develop Software Solution to Help Data Center Management"	"http://www.reuters.com/article/pressRelease/idUS123503+11-Jul-2008+PRN20080711"
4246741	"20080711 08:30 AM EDT"	"EXTOL Announces Support of IBM i 6.1"	"http://www.reuters.com/article/pressRelease/idUS113029+11-Jul-2008+BW20080711"
4252024	"20140404 11:31AM UTC"	"Research and Markets: Global Ferroelectric RAM Market 2014-2018 with Cypress Semiconductor, Fujitsu, IBM, and Texas Instruments Dominating"	"http://www.reuters.com/article/2014/04/04/research-and-markets-idUSnBw045553a+100+BSW20140404"
4252106	"20140404 11:00AM UTC"	"Made in IBM Labs: Enabling Secure Notifications to Mobile Devices via the Cloud"	"http://www.reuters.com/article/2014/04/04/ny-ibm-cloud-patent-idUSnPn8k3syR+81+PRN20140404"
4252193	"20140404 10:30AM UTC"	"Research and Markets: Global Big Data Market in the Retail Sector 2014-2018 with IBM, HP, Oracle & Teradata Dominating"	"http://www.reuters.com/article/2014/04/04/research-and-markets-idUSnBw045480a+100+BSW20140404"
4252374	"20140404 9:30AM UTC"	"The Zacks Analyst Blog Highlights:IBM, Cisco Systems, NetSuite, Rackspace Hosting and Veeva Systems"	"http://www.reuters.com/article/2014/04/04/il-zacks-investments-idUSnPn7WPrH3+9a+PRN20140404"
4252571	"20140404 8:43AM UTC"	"Research and Markets: Global Business Intelligence (BI) Market in Retail Industry 2014-2018 with IBM, Oracle, SAP & SAS Institute Dominating"	"http://www.reuters.com/article/2014/04/04/research-and-markets-idUSnBw045335a+100+BSW20140404"
4253381	"20140404 2:40PM UTC"	"Ex-IBM CEO says even small companies need to think globally"	"http://www.reuters.com/news/video/videoStory?storyID=82561668"
4253644	"20140626 6:45PM UTC"	"New Horizons Joins Arrow’s Global Training Alliance for IBM Global Training"	"http://www.reuters.com/article/2014/06/26/co-arrow-electronics-idUSnBw266446a+100+BSW20140626"
4254290	"20140626 3:00PM UTC"	"Tidemark Taps Sales, Strategy and Customer Success Executives from Oracle, SAP, IBM and SuccessFactors To Continue To Drive The Company's Growth"	"http://www.reuters.com/article/2014/06/26/ca-tidemark-idUSnPn3Dbsds+90+PRN20140626"
4254301	"20140626 2:58PM UTC"	"Research and Markets: Global Storage Software Market 2014-2018 with EMC Corp., IBM Corp., NetApp Inc. & Symantec Corp Dominating"	"http://www.reuters.com/article/2014/06/26/research-and-markets-idUSnBw265754a+100+BSW20140626"
4260119	"20130226 3:05PM UTC"	"The Cheesecake Factory Tackles Big Data with IBM Analytics for an Exceptional Brand Experience"	"http://www.reuters.com/article/2013/02/26/ibm-cheescake-factory-idUSnPnNY66484+160+PRN20130226"
4260135	"20130226 3:00PM UTC"	"IBM Launches Cloud-Based Analytics and Mobile Initiatives for Global Ecosystem to Capture New Markets"	"http://www.reuters.com/article/2013/02/26/ibm-globalinitiatives-idUSnPnNY66481+160+PRN20130226"
4264552	"20121211 2:00PM UTC"	"Nastel Technologies Enhances Support for IBM CICS Transaction Server and the IBM System Z Mainframe"	"http://www.reuters.com/article/2012/12/11/idUS180073+11-Dec-2012+BW20121211"
4270042	"20140204 8:00AM UTC"	"IBM and Actifio Add Powerful New Data Virtualization Solutions To IBM Cloud Portfolio"	"http://www.reuters.com/article/2014/02/04/ny-actifio-ibm-idUSnBw045180a+100+BSW20140204"
4280317	"20111108 2:17PM UTC"	"NCAR Advances Weather Research Capabilities With IBM Supercomputing Technology"	"http://www.reuters.com/article/2011/11/08/idUS230125+08-Nov-2011+PRN20111108"
4280751	"20111108 12:30PM UTC"	"IBM and MIT Sloan Management Review: Corporate Culture Key to Success with Analytics"	"http://www.reuters.com/article/2011/11/08/idUS212127+08-Nov-2011+PRN20111108"
4282932	"20111108 8:01AM UTC"	"IBM Software Aids Research Aimed at Extending Seniors' Independent Living"	"http://www.reuters.com/article/2011/11/08/idUS146935+08-Nov-2011+PRN20111108"
4287734	"20151030 9:06AM UTC"	"BRIEF-BIMobject and IBM team up for cloud-based BIM"	"http://www.reuters.com/article/idUSFWN12T05420151029"
4287764	"20151030 9:00AM UTC"	"REG-BIMobject(R) and IBM team up for cloud-based BIM"	"http://www.reuters.com/article/idUSnHUG4zN9Db+1ca+ONE20151029"
4287791	"20151030 9:00AM UTC"	"BeBop Technology Creates Media Industry's First Virtualized Editing Platform on IBM Cloud"	"http://www.reuters.com/article/ibm-bebop-technology-idUSnPn40t2r7+80+PRN20151029"
4289786	"20110228 8:01PM UTC"	"IDC:  IBM Reclaims Server Revenue Leadership in 4Q 2010"	"http://www.reuters.com/article/2011/03/01/idUS18001+01-Mar-2011+PRN20110301"
4290068	"20110228 5:34PM UTC"	"IBM Works With McMaster University to Create First Canadian Energy-Smart Buildings on Campus"	"http://www.reuters.com/article/2011/02/28/idUS258877+28-Feb-2011+PRN20110228"
4290644	"20110228 3:00PM UTC"	"IBM Delivers New Software to Advance Industry Transformation"	"http://www.reuters.com/article/2011/02/28/idUS230174+28-Feb-2011+PRN20110228"
4290645	"20110228 3:00PM UTC"	"Swiss Federal Railways Creates a Smarter Railroad with IBM and Alcatel-Lucent"	"http://www.reuters.com/article/2011/02/28/idUS230164+28-Feb-2011+PRN20110228"
4292446	"20110228 9:01AM UTC"	"EMC and IBM Extend Interoperability Licensing Agreement for IBM zEnterprise Mainframe System Storage Interfaces"	"http://www.reuters.com/article/2011/02/28/idUS160029+28-Feb-2011+PRN20110228"
4292794	"20110228 8:30AM UTC"	"Novell and IBM Deliver DB2 Software for SUSE Gallery and SUSE Studio Customers"	"http://www.reuters.com/article/2011/02/28/idUS151636+28-Feb-2011+PRN20110228"
4293550	"20110228 7:00AM UTC"	"Tributary Systems Unveils zOS IBM Mainframe Interface for Storage Director/ViTAL Backup Virtualization Solution at SHARE User Group Expo"	"http://www.reuters.com/article/2011/02/28/idUS128720+28-Feb-2011+BW20110228"
4297336	"20100527 11:00AM UTC"	"Research and Markets: Virtualization Software - Global Strategic Business Report - Company Profiles for IBM and Microsoft"	"http://www.reuters.com/article/pressRelease/idUS149873+27-May-2010+BW20100527"
4301440	"20130502 7:55AM UTC"	"iSoftStone and IBM Officially Launched Cloud Service Platform for SMEs in Northwest China"	"http://www.reuters.com/article/2013/05/02/isoftstone-ibm-smes-idUSnPNCN06318+1e0+PRN20130502"
4309271	"20090430 03:32 PM EDT"	"New IBM Appliance Delivers Enterprise Cloud Services"	"http://www.reuters.com/article/pressRelease/idUS250998+30-Apr-2009+PRN20090430"
4310082	"20090430 12:00 PM EDT"	"Atkins and IBM Sign 14.4 Million Pounds Sterling Data Storage Transformation Agreement"	"http://www.reuters.com/article/pressRelease/idUS213602+30-Apr-2009+PRN20090430"
4310395	"20090430 11:00 AM EDT"	"Canadian Pacific and IBM Sign a Five-Year Services Agreement"	"http://www.reuters.com/article/pressRelease/idUS199537+30-Apr-2009+PRN20090430"
4311000	"20090430 09:02 AM EDT"	"IBM to Accelerate Smart Infrastructure Initiatives with Financing"	"http://www.reuters.com/article/pressRelease/idUS169393+30-Apr-2009+PRN20090430"
4311436	"20090430 08:02 AM EDT"	"GWI Software Announces iSupport(TM) Version 15 for IBM(R) Lotus Notes(R)/Domino(R);..."	"http://www.reuters.com/article/pressRelease/idUS152390+30-Apr-2009+PRN20090430"
4313198	"20090430 12:01 AM EDT"	"IBM Helps Software Developers Build Skills and Accelerate Innovation with Social..."	"http://www.reuters.com/article/pressRelease/idUS45104+30-Apr-2009+PRN20090430"
4315713	"20100812 8:27AM UTC"	"Dataram Offers Memory for IBM POWER7 Servers"	"http://www.reuters.com/article/companyNewsAndPR/idUS123522+12-Aug-2010+BW20100812"
4316540	"20100812 5:44AM UTC"	"On Our Radar: Light Sleepers, Heavy Travelers and IBM Wants You"	"http://www.reuters.com/article/secondAct/idUS220401954720100812"
4323412	"20120507 12:00PM UTC"	"IBM and Banco de Credito del Peru Announce Strategic IT Services Partnership With Total Contract Value of More than US$100M"	"http://www.reuters.com/article/2012/05/07/idUS150768+07-May-2012+PRN20120507"
4327400	"20101116 11:11AM UTC"	"IBM Again Shatters World Record on Two-Tier SAP Sales and Distribution (SD) Standard Application Benchmark"	"http://www.reuters.com/article/2010/11/16/idUS175727+16-Nov-2010+PRN20101116"
4327931	"20101116 10:00AM UTC"	"IBM Research Teams With Indian Institute of Technology (IIT) to Make Power Grids Smarter"	"http://www.reuters.com/article/2010/11/16/idUS160886+16-Nov-2010+PRN20101116"
4328991	"20101116 8:05AM UTC"	"LSI Announces Availability of Advanced Software Features for IBM ServeRAID 6Gb/s SAS Controllers"	"http://www.reuters.com/article/2010/11/16/idUS132237+16-Nov-2010+PRN20101116"
4329755	"20101116 6:01AM UTC"	"StarBev Taps IBM to Support Brewing and Distribution Efforts in Central Europe"	"http://www.reuters.com/article/2010/11/16/idUS106789+16-Nov-2010+PRN20101116"
4329800	"20101116 6:00AM UTC"	"Angela Doolittle Named Product Manager of ACOM Solutions, Inc. Channels Team; Serves as Primary Development Contact with IBM, Microsoft, and Sage"	"http://www.reuters.com/article/2010/11/16/idUS106324+16-Nov-2010+BW20101116"
4334259	"20110426 10:51AM UTC"	"IBM raises dividend, stock buyback"	"http://www.reuters.com/article/2011/04/26/us-ibm-idUSTRE73P41N20110426"
4334283	"20110426 10:47AM UTC"	"UPDATE 1-IBM raises dividend, stock buyback"	"http://www.reuters.com/article/2011/04/26/ibm-idUSN2629158220110426"
4334427	"20110426 10:23AM UTC"	"REG-Intnl Bus. Mach IBM Board Approves 15 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase"	"http://www.reuters.com/article/2011/04/26/idUS173077+26-Apr-2011+BW20110426"
4334440	"20110426 10:20AM UTC"	"IBM Board Approves 15 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase"	"http://www.reuters.com/article/2011/04/26/idUS172518+26-Apr-2011+BW20110426"
4334736	"20110426 9:42AM UTC"	" UNIT4 CODA's Commitment to i Platform Continues to Deliver Flexibility and Simplicity to IBM Power Systems Platform"	"http://www.reuters.com/article/2011/04/26/idUS164072+26-Apr-2011+MW20110426"
4334752	"20110426 9:42AM UTC"	" UNIT4 CODA's Commitment to i Platform Continues to Deliver Flexibility and Simplicity to IBM Power Systems Platform"	"http://www.reuters.com/article/2011/04/26/idUS163838+26-Apr-2011+MW20110426"
4339358	"20100721 5:00PM UTC"	"Zacks Analyst Blog Highlights: Apple, Yahoo!,IBM, Nokiaand Sony"	"http://www.reuters.com/article/pressRelease/idUS215643+21-Jul-2010+BW20100721"
4340935	"20100721 10:18AM UTC"	"Memphis Police Department Reduces Crime Rates with IBM Predictive Analytics Software"	"http://www.reuters.com/article/companyNewsAndPR/idUS145596+21-Jul-2010+PRN20100721"
4340978	"20100721 10:07AM UTC"	"Canonical bundles Linux, IBM database for the cloud"	"http://www.reuters.com/article/idgGreenComputing/idUS160509469320100721"
4341515	"20100721 9:00AM UTC"	"Smarter Farming: California's Sun World Transforms Produce Business with IBM Technology"	"http://www.reuters.com/article/companyNewsAndPR/idUS128507+21-Jul-2010+PRN20100721"
4341653	"20100721 8:45AM UTC"	" Goldman Research Group Morning Report: Ford, SiriusXM, Bank of America, Citigroup Inc., Ambac Financial, Intel and IBM"	"http://www.reuters.com/article/companyNewsAndPR/idUS125673+21-Jul-2010+MW20100721"
4342317	"20100721 7:00AM UTC"	"ANTs Software Adds Warren Lucas, IBM`s `Wall Street` Sales Leader, as Newest Member of Technical Advisory Board"	"http://www.reuters.com/article/companyNewsAndPR/idUS102060+21-Jul-2010+BW20100721"
4342860	"20100721 4:05AM UTC"	"Canonical brings IBM DB2 to Linux cloud"	"http://www.reuters.com/article/idgSmallBusiness/idUS332446535720100721"
4343807	"20150421 6:54PM UTC"	"IBM sales fall for 12th quarter, currency weighs"	"http://www.reuters.com/article/us-ibm-results-idUSKBN0NB2BY20150420"
4343895	"20150421 5:28PM UTC"	"UPDATE 2-IBM sales fall for 12th quarter, currency weighs"	"http://www.reuters.com/article/ibm-results-idUSL4N0XH5KT20150420"
4344081	"20150421 4:10PM UTC"	"IBM revenue slides about 12 percent"	"http://www.reuters.com/article/ibm-results-idUSL4N0XH5KE20150420"
4344109	"20150421 4:05PM UTC"	"IBM Reports 2015 First-Quarter Results"	"http://www.reuters.com/article/ny-ibm-idUSnBw206549a+100+BSW20150420"
4346608	"20150421 6:08PM UTC"	"IBM revenue falls for 12th quarter"	"http://www.reuters.com/news/video/videoStory?storyID=107029349"
4348043	"20120806 1:13PM UTC"	"Mobily Taps IBM for Business Transformation In Agreement Valued At About $280 million (1.05 billion Saudi Arabian Riyals)"	"http://www.reuters.com/article/2012/08/06/idUS170929+06-Aug-2012+PRN20120806"
4355534	"20130409 1:44PM UTC"	"Research and Markets: Global Governance, Risk and Compliance Platform Market 2012-2016 with IBM Corp., MerticStream Inc. and NASDAQ OMZ Group Inc. Dominating"	"http://www.reuters.com/article/2013/04/09/research-and-markets-idUSnBw8HljRla+124+BSW20130409"
4356022	"20130409 11:30AM UTC"	"AMAX Launches StorMax(TM) CFS, powered by IBM(R) General Parallel File System(TM) (GPFS(TM))"	"http://www.reuters.com/article/2013/04/09/idUSnMKW4855a+e0+MKW20130409"
4356737	"20130409 9:21AM UTC"	"IBM and CLC bio deliver combined turnkey genomics sequencing analytics solution"	"http://www.reuters.com/article/2013/04/09/clc-bio-idUSnBw5ZpbHca+124+BSW20130409"
4356897	"20130409 9:00AM UTC"	"EXTOL International Reaffirms Commitment to Serving IBM Power Systems Users"	"http://www.reuters.com/article/2013/04/09/pa-extol-ibm-conf-idUSnPnCL90688+160+PRN20130409"
4356901	"20130409 9:00AM UTC"	"State of Oklahoma Partners with IBM to Cut Costs, Improve Quality of Service to Citizens"	"http://www.reuters.com/article/2013/04/09/ibm-oklahoma-it-idUSnPnNY90560+160+PRN20130409"
4358102	"20130409 5:00AM UTC"	"Halcyon Releases Authority Swapper v11 for Access Control of IBM i"	"http://www.reuters.com/article/2013/04/09/idUSnPreMzZsva+128+PRN20130409"
4358278	"20130409 3:03AM UTC"	"Micro Focus Delivers Mainframe Modernization With Enterprise Developer for IBM zEnterprise"	"http://www.reuters.com/article/2013/04/09/idUSnMKW4970a+e0+MKW20130409"
4359725	"20120222 3:48PM UTC"	"IBM eyes cybersecurity market with new platform"	"http://www.reuters.com/article/2012/02/22/us-ibm-security-idUSTRE81L1X520120222"
4360099	"20120222 1:29PM UTC"	"IBM eyes cybersecurity market with new platform"	"http://www.reuters.com/article/2012/02/22/ibm-security-idUSL2E8DM64S20120222"
4360431	"20120222 12:00PM UTC"	"IBM, Samsung and GLOBALFOUNDRIES Announce Keynote Lineup for 2012 Common Platform Technology Forum"	"http://www.reuters.com/article/2012/02/22/idUS176522+22-Feb-2012+BW20120222"
4361446	"20120222 9:00AM UTC"	"IBM Advances Security Intelligence to Help Organizations Combat Increasing Threats"	"http://www.reuters.com/article/2012/02/22/idUS142543+22-Feb-2012+PRN20120222"
4365362	"20150509 9:00AM UTC"	"Manhattan Associates Extends Relationship With IBM Into the Cloud"	"http://www.reuters.com/article/2015/05/08/idUSnGNX1gr12Q+1c1+GNW20150508"
4365369	"20150509 9:00AM UTC"	"IBM and Ionic Empower Business Users to Accelerate Mobile App Development"	"http://www.reuters.com/article/2015/05/08/ibm-mobile-app-ionic-idUSnPnbHP33R+99+PRN20150508"
4365629	"20150509 8:00AM UTC"	"Catalogic Software CEO Ed Walsh to Speak at IBM Edge 2015 on the joint Catalogic-IBM Copy Data Management Solution"	"http://www.reuters.com/article/2015/05/08/catalogic-software-idUSnPnbWxVFy+96+PRN20150508"
4366018	"20150509 6:00AM UTC"	"German Researchers Use IBM Big Data Solution To Manage World's Largest Trove Of Climate Data"	"http://www.reuters.com/article/2015/05/08/ibm-german-climate-idUSnPn5c6YPB+87+PRN20150508"
4366362	"20150509 2:19AM UTC"	"BRIEF-Monitise and IBM win Société Générale's mobile banking contract"	"http://www.reuters.com/article/2015/05/08/idUSASM0009RP20150508"
4371183	"20151119 10:29AM UTC"	"IBM Research and Rensselaer Polytechnic Institute Pioneer Next-Generation Cognitive Environments for Business Decision Making"	"http://www.reuters.com/article/ibmrensselaerpartner-idUSnPn78MHRd+8e+PRN20151118"
4372537	"20151119 7:00AM UTC"	"IBM's Watson Forecasts Trends and Products for Holiday Season"	"http://www.reuters.com/article/ibm-watsontrendapp-idUSnPn4VT8k4+98+PRN20151118"
4376439	"20150522 9:00AM UTC"	"Scientists from IBM Research and Australian Universities Reveal New Insight on the Molecular Structure of Plants"	"http://www.reuters.com/article/2015/05/21/ibm-research-plants-idUSnPn547F4N+85+PRN20150521"
4377232	"20150522 6:21AM UTC"	"Research and Markets: The Analyst's Perspective - April 2015 Issue: Roche's acquisition of CAPP Diagnostics, IBM's announcements of deals with Apple, Johnson & Johnson, and Medtronic & DuPont's acquisition of Taxon Bioscienc"	"http://www.reuters.com/article/2015/05/21/research-and-markets-idUSnBw215562a+100+BSW20150521"
4377849	"20150522 12:44AM UTC"	"Lenovo annual profit up 1 pct, misses forecasts, on IBM, Motorola deals"	"http://www.reuters.com/article/2015/05/21/lenovo-results-idUSL1N0YC04U20150521"
