"IBM Watson Group Unveils Cloud-Delivered Watson Services to Transform Industrial R&D, Visualize Big Data Insights and Fuel Analytics Exploration",1
"IBM Forms New Watson Group to Meet Growing Demand for Cognitive Innovations",1
"DBS Bank Engages IBM's Watson to Achieve Next Generation Client Experience",1
"IBM to invest $1 billion to create new business unit for Watson",1
"IBM to invest $1 bln to create new business unit for Watson",1
"Zacks Analyst Blog Highlights: CONSOL Energy, CNX Gas, Hewlett-Packard, Cisco and IBM",
"The Future of BPM' Online Conference to Feature Experts From IBM, Oracle, Metastorm and Progress Software",
"Buffett says he won't sell shares of IBM: CNBC",1
"UPDATE 1-Buffett says he won't sell shares of IBM - CNBC",1
"Buffett says he won't sell shares of IBM - CNBC",1
"Top Collegiate Software Programmers to Vie for World Championship at IBM-Sponsored",
"Pakistan's First Hydroelectric Project Powered by IBM",1
"Leading IT Market Research and Advisory Firm Ranks IBM Number One in Application Management Services Market Share for Third Consecutive Year",1
"Virtual Agent Technology to Make Mainstream Media Debut in the Form of an IBM Supercomputer",
"Connectiv Solutions Signs Agreement with IBM Netezza",1
"Bytemobile and IBM Enable Smarter Networks with Faster Access to Content, Ability to Quickly Deliver Cloud Services",1
"IBM Canada's Bromont Plant Greener than Ever",1
"Prolifics Obtains IBM's Industry Authorization for Financial Markets",
"Prolifics Obtains IBM's Industry Authorization for Financial Markets",
"Prolifics -- World's Largest Systems Integrator Specializing Exclusively in IBM Technologies Ends 2008 Healthy and Is",
"xkoto GRIDSCALE Validated by IBM as Ready for Tivoli",
"New IBM Petaflop Supercomputer at German Forschungszentrum Juelich to Be Europe's Most Powerful",1
"Cenzic Announces Patent Cross-License Agreement With IBM",1
"Fuseforward Embeds IBM Asset Management Software",1
"AlarmPoint Systems to Showcase Alert Management Solutions at IBM Pulse Show in Las Vegas, Nevada",
"IBM sees software acquisitions key to profit rise",
"IBM Supports the City of Pilsen, Czech Republic with 'Smart City' Vision",1
"Towers Watson shares jump on IBM contract win",1
"CORRECTED-Towers Watson shares jump on IBM contract win",1
"IBM Develops Plan To Enhance Ethiopia's Trade And Streamline Governance",1
"E.ON and IBM Deliver Innovative Service Offerings to Customers with New Smart Energy Solutions",1
"IBM Microprocessors to Power the New Wii U System from Nintendo",1
"Planview Integrates Project Portfolio Management with IBM Rational Team Concert",1
"Oracle(R) Database 11g Running on Oracle's SPARC Enterprise M8000 Server Beats HP and IBM on Non-Clustered One Terabyte",-1
"CloudOne and WebLayers Presenting at IBM Innovate 2011 Conference",
"First Take: IBM's Latest Smart Cities Innovation, a Sun-Powered Train, and More",1
"SL Corporation Announces New Monitoring for the IBM® SmartCloud™",
"Sajan Expands Its Partnership With IBM With Selection by IBM France",1
"Sajan Expands Its Partnership With IBM With Selection by IBM France",1
"SOA Software Delivers IBM DataPower Appliance Management",1
"Denver-based PEAK Resources Honored with IBM Top Performance Leadership Award",
"UCLA Relies on Breakthrough 'Big Data' Technology from IBM To Help Patients with Traumatic Brain Injuries",1
"IBM Advances the Software Defined Environment with Solution that Boosts Overall Network Performance, Scalability, and Management",1
"Report: IBM Named Market Share Leader in Application Infrastructure and Middleware Software for 13 Consecutive Years",1
"Research and Markets: Global System Integration Market Forecasts & Opportunities, 2018 Featuring BAE, IBM, Accenture, General Dynamics & Many Others",
"Former IBM Senior Executive Gerard Mooney Joins Streetline Board of Advisors",1
"Ubiquiti Networks, Manchester United, Cisco Systems, IBM and Hewlett-Packard highlighted as Zacks Bull and Bear of the Day",
"Elance Partners With IBM to Provide Talent Platform for the Creation of New Apps Powered by IBM Watson",1
"Welltok Taps IBM Watson to Create Novel Health Optimization Service for Consumers",1
"IBM Watson's Next Venture: Fueling New Era of Cognitive Apps Built in the Cloud by Developers",1
"UPDATE 1-IBM buys Platform Solutions, settles dipute",1
"IBM Acquires Platform Solutions",1
"IBM and ETH Scientists Advance Supercomputing Simulations to Improve Diagnosis of Osteoporosis",1
"Made in IBM Labs: Governing Geographically Dispersed Cloud Data",1
"IBM raises divided, expands stock buyback",1
"UPDATE 1-IBM raises divided, expands stock buyback",1
"REG-Intnl Bus. Mach IBM Board Approves 18 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase",1
"IBM Board Approves 18 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase",1
"IBM Unveils New Initiatives to Help Business Partners Accelerate Industry Transformation",1
"Made in IBM Labs: New Chip Technology Paves the Way to a Faster Internet",1
"Security First Corp. Announces Joint Development Agreement with IBM",1
"IBM Pledges $50 Million To Create 100 Smarter Cities",1
"Hayashikane <2286.T>-6-month parent forecast",
"REG-Intnl Bus. Mach IBM Issues Statement on U.S. Government Regulatory Approval of x86-Based Server Divestiture to Lenovo",-1
"Hitachi Completes Storage Compatibility Testing for IBM Next-Generation Mainframe...",
"DataDirect Technologies' Chief Software Architect to Share Experiences with IBM Specialty...",1
"IBM raises '13 outlook; second-quarter earnings beat, revenue drops",-1
"UPDATE 2-IBM raises '13 outlook; Q2 earnings beat, revenue drops",-1
"IBM beats second-quarter EPS estimates, misses on revenue",-1
"IBM Reports 2013 Second-Quarter Results",
"The Zacks Analyst Blog Highlights: Nokia, Accenture, IBM, Huron Consulting Group and Information Services Group",
"Intel, IBM, AmEx miss on sales",-1
"Armed Forces Foundation Receives Award from Washington Redskins and IBM Corporation",
"Actimize Expands IBM Partnership; Embeds Technology to Fight Fraud and Financial Crime",1
"IBM Research and Samsung Electronics to Boost Automation in Consumer Electronics Industry",1
"Zacks Analyst Blog Highlights:ASM International N.V., Applied Materials Inc., DeVry Inc., Capella Education Company and IBM Corporation.",
"ISCAR Chooses PLM Solutions from IBM and Dassault Systemes to Optimize Global Design Data Management",1
"Former Hewlett Packard Vice President Pleads Guilty to Theft of IBM Trade Secrets",-1
"Ex-Hewlett Packard VP pleads guilty to IBM theft",-1
"UPDATE 1-Ex-Hewlett Packard VP pleads guilty to IBM theft",-1
"Thanachart and IBM Sign Two Billion Baht IT Outsourcing Agreement to Enhance IT Capacity and Facilitate Progressive",1
"Johnson Controls and IBM Develop Software Solution to Help Data Center Management",1
"EXTOL Announces Support of IBM i 6.1",
"Research and Markets: Global Ferroelectric RAM Market 2014-2018 with Cypress Semiconductor, Fujitsu, IBM, and Texas Instruments Dominating",1
"Made in IBM Labs: Enabling Secure Notifications to Mobile Devices via the Cloud",1
"Research and Markets: Global Big Data Market in the Retail Sector 2014-2018 with IBM, HP, Oracle & Teradata Dominating",1
"The Zacks Analyst Blog Highlights:IBM, Cisco Systems, NetSuite, Rackspace Hosting and Veeva Systems",
"Research and Markets: Global Business Intelligence (BI) Market in Retail Industry 2014-2018 with IBM, Oracle, SAP & SAS Institute Dominating",1
"Ex-IBM CEO says even small companies need to think globally",
"New Horizons Joins Arrow’s Global Training Alliance for IBM Global Training",1
"Tidemark Taps Sales, Strategy and Customer Success Executives from Oracle, SAP, IBM and SuccessFactors To Continue To Drive The Company's Growth",
"Research and Markets: Global Storage Software Market 2014-2018 with EMC Corp., IBM Corp., NetApp Inc. & Symantec Corp Dominating",1
"The Cheesecake Factory Tackles Big Data with IBM Analytics for an Exceptional Brand Experience",1
"IBM Launches Cloud-Based Analytics and Mobile Initiatives for Global Ecosystem to Capture New Markets",1
"Nastel Technologies Enhances Support for IBM CICS Transaction Server and the IBM System Z Mainframe",
"IBM and Actifio Add Powerful New Data Virtualization Solutions To IBM Cloud Portfolio",1
"NCAR Advances Weather Research Capabilities With IBM Supercomputing Technology",
"IBM and MIT Sloan Management Review: Corporate Culture Key to Success with Analytics",
"IBM Software Aids Research Aimed at Extending Seniors' Independent Living",1
"BRIEF-BIMobject and IBM team up for cloud-based BIM",1
"REG-BIMobject(R) and IBM team up for cloud-based BIM",1
"BeBop Technology Creates Media Industry's First Virtualized Editing Platform on IBM Cloud",1
"IDC:  IBM Reclaims Server Revenue Leadership in 4Q 2010",1
"IBM Works With McMaster University to Create First Canadian Energy-Smart Buildings on Campus",1
"IBM Delivers New Software to Advance Industry Transformation",1
"Swiss Federal Railways Creates a Smarter Railroad with IBM and Alcatel-Lucent",1
"EMC and IBM Extend Interoperability Licensing Agreement for IBM zEnterprise Mainframe System Storage Interfaces",1
"Novell and IBM Deliver DB2 Software for SUSE Gallery and SUSE Studio Customers",1
"Tributary Systems Unveils zOS IBM Mainframe Interface for Storage Director/ViTAL Backup Virtualization Solution at SHARE User Group Expo",
"Research and Markets: Virtualization Software - Global Strategic Business Report - Company Profiles for IBM and Microsoft",
"iSoftStone and IBM Officially Launched Cloud Service Platform for SMEs in Northwest China",1
"New IBM Appliance Delivers Enterprise Cloud Services",1
"Atkins and IBM Sign 14.4 Million Pounds Sterling Data Storage Transformation Agreement",1
"Canadian Pacific and IBM Sign a Five-Year Services Agreement",1
"IBM to Accelerate Smart Infrastructure Initiatives with Financing",
"GWI Software Announces iSupport(TM) Version 15 for IBM(R) Lotus Notes(R)/Domino(R);...",
"IBM Helps Software Developers Build Skills and Accelerate Innovation with Social...",1
"Dataram Offers Memory for IBM POWER7 Servers",
"On Our Radar: Light Sleepers, Heavy Travelers and IBM Wants You",
"IBM and Banco de Credito del Peru Announce Strategic IT Services Partnership With Total Contract Value of More than US$100M",1
"IBM Again Shatters World Record on Two-Tier SAP Sales and Distribution (SD) Standard Application Benchmark",
"IBM Research Teams With Indian Institute of Technology (IIT) to Make Power Grids Smarter",1
"LSI Announces Availability of Advanced Software Features for IBM ServeRAID 6Gb/s SAS Controllers",
"StarBev Taps IBM to Support Brewing and Distribution Efforts in Central Europe",1
"Angela Doolittle Named Product Manager of ACOM Solutions, Inc. Channels Team; Serves as Primary Development Contact with IBM, Microsoft, and Sage",
"IBM raises dividend, stock buyback",1
"UPDATE 1-IBM raises dividend, stock buyback",1
"REG-Intnl Bus. Mach IBM Board Approves 15 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase",1
"IBM Board Approves 15 Percent Increase in Quarterly Cash Dividend; Authorizes $8.0 Billion for Stock Repurchase",1
"UNIT4 CODA's Commitment to i Platform Continues to Deliver Flexibility and Simplicity to IBM Power Systems Platform",
"UNIT4 CODA's Commitment to i Platform Continues to Deliver Flexibility and Simplicity to IBM Power Systems Platform",
"Zacks Analyst Blog Highlights: Apple, Yahoo!,IBM, Nokiaand Sony",
"Memphis Police Department Reduces Crime Rates with IBM Predictive Analytics Software",1
"Canonical bundles Linux, IBM database for the cloud",
"Smarter Farming: California's Sun World Transforms Produce Business with IBM Technology",1
"Goldman Research Group Morning Report: Ford, SiriusXM, Bank of America, Citigroup Inc., Ambac Financial, Intel and IBM",
"ANTs Software Adds Warren Lucas, IBM`s `Wall Street` Sales Leader, as Newest Member of Technical Advisory Board",1
"Canonical brings IBM DB2 to Linux cloud",
"IBM sales fall for 12th quarter, currency weighs",-1
"UPDATE 2-IBM sales fall for 12th quarter, currency weighs",-1
"IBM revenue slides about 12 percent",-1
"IBM Reports 2015 First-Quarter Results",
"IBM revenue falls for 12th quarter",-1
"Mobily Taps IBM for Business Transformation In Agreement Valued At About $280 million (1.05 billion Saudi Arabian Riyals)",1
"Research and Markets: Global Governance, Risk and Compliance Platform Market 2012-2016 with IBM Corp., MerticStream Inc. and NASDAQ OMZ Group Inc. Dominating",
"AMAX Launches StorMax(TM) CFS, powered by IBM(R) General Parallel File System(TM) (GPFS(TM))",1
"IBM and CLC bio deliver combined turnkey genomics sequencing analytics solution",1
"EXTOL International Reaffirms Commitment to Serving IBM Power Systems Users",1
"State of Oklahoma Partners with IBM to Cut Costs, Improve Quality of Service to Citizens",1
"Halcyon Releases Authority Swapper v11 for Access Control of IBM i",
"Micro Focus Delivers Mainframe Modernization With Enterprise Developer for IBM zEnterprise",
"IBM eyes cybersecurity market with new platform",1
"IBM eyes cybersecurity market with new platform",1
"IBM, Samsung and GLOBALFOUNDRIES Announce Keynote Lineup for 2012 Common Platform Technology Forum",
"IBM Advances Security Intelligence to Help Organizations Combat Increasing Threats",1
"Manhattan Associates Extends Relationship With IBM Into the Cloud",1
"IBM and Ionic Empower Business Users to Accelerate Mobile App Development",1
"Catalogic Software CEO Ed Walsh to Speak at IBM Edge 2015 on the joint Catalogic-IBM Copy Data Management Solution",
"German Researchers Use IBM Big Data Solution To Manage World's Largest Trove Of Climate Data",1
"BRIEF-Monitise and IBM win Société Générale's mobile banking contract",1
"IBM Research and Rensselaer Polytechnic Institute Pioneer Next-Generation Cognitive Environments for Business Decision Making",1
"IBM's Watson Forecasts Trends and Products for Holiday Season",1
"Scientists from IBM Research and Australian Universities Reveal New Insight on the Molecular Structure of Plants",1
"Research and Markets: The Analyst's Perspective - April 2015 Issue: Roche's acquisition of CAPP Diagnostics, IBM's announcements of deals with Apple, Johnson & Johnson, and Medtronic & DuPont's acquisition of Taxon Bioscienc",
"Lenovo annual profit up 1 pct, misses forecasts, on IBM, Motorola deals",
"IBM Delivers Record Performance to Cloud, Mobile and Web App Developers",1
"Research and Markets: Global STaaS (Storage-as-a-Service) Market 2015-2019 with Amazon, AT&T, Google, Hewlett-Packard, IBM & Microsoft Dominating",1
"Research and Markets: Global Enterprise Storage Market 2015-2019: Demand for Cloud Computing with Dell, Emc, Hewlett-Packard, IBM & NetApp Dominating",1
"ZD Ventures Acquires IBM Business Partner and Bluemix Solutions Provider, Bluesence Innovation Group S.L.",
"BIO-key International(R) to Exhibit Finger Biometric Solutions at IBM Pulse 2011",
"Amended Court Order Shortens NEON v. IBM Trial Schedule by Nine Months",-1
"New Survey Shows IBM Business Partners Expect Social Media to Drive Sales",1
"Research and Markets: Global Security and Vulnerability Management Market Forecast 2015-2019 Featuring EMC, HP, IBM, Qualys, Symantec, Microsoft, McAfee, NetIQ, Rapid7, and Tripwire",
"BRIEF-Beijing Teamsun Tech signs software licensing agreement with IBM (China)",1
"United Arab Emirates Federal Authority for Government Human Resources Goes Mobile with IBM",1
"IBM Invests in Modernizing Medicine to Accelerate Adoption of Watson Technologies in Healthcare",1
"IBM Sponsored Study Finds Mobile App Developers Not Investing in Security",1
"Cast Iron Systems, BT, IBM, and Microsoft Among Cloud and SaaS Industry Leaders Presenting at SIIA Seminar",
"CORRECTING and REPLACING Planview Introduces Planview OpenSuite for IBM Rational ClearQuest",
"Rheinmetall Extends IT Services Contract With IBM Until 2016",1
"IBM and IBEC Initiate Broadband Access to 200,000 Rural Americans",1
"Planview Introduces Planview OpenSuite for IBM Rational ClearQuest",
"Markets Controlled by Technical Indicators: AAPL, FCX, IBM, MSFT, WMT, XOM",
"ISS, IBM signs deal on sensor technology in buildings",1
"UPDATE 2-IBM pays $10 mln to settle bribery complaint",-1
"IBM pays $10 million to settle bribery complaint",-1
"Buongiorno India* and IBM Agree Partnership to Provide Leading Indian Telecoms Subscribers With a",1
"IBM Mobile Shopper Provides Instant In-Store Digital Scanning, Checkout Capability for Consumers Using Their Mobile Phones",1
"Research and Markets: 2012 Report on the $5 Trillion US Manufacturing Sector Featuring Boeing, Caterpillar, DuPont, Ford, GE, GM, Hewlett-Packard, IBM, Procter & Gamble, Pfizer, and Tyson Foods",
"IBM Recognizes Top Environmental Solutions Developed in 2009",
"Connectria Aligns with CCSS to Maintain Peak Performance of Its IBM iSeries Hosting",
"REG-Intnl Bus. Mach IBM Board Approves Regular Quarterly Cash Dividend, Annual Stockholder Meeting Announced",
"IBM Board Approves Regular Quarterly Cash Dividend,  Annual Stockholder Meeting Announced",
"IBM Flex Systems help Proginov promote innovative use of cloud services within mid market businesses",1
"New Rich Text Editor, EditLive! for IBM Connections, Launches at IBM Connect 2013",
"Fluor Connects Its Global Workforce And Drives Innovation With IBM Social Business Software",1
"IBM Delivers New Services to Help Clients Move Enterprise Applications to the Cloud",1
"IBM Takes University of Wisconsin-Milwaukee to the Cloud",1
"Research and Markets: Cloud Middleware Market Shares, Strategies, and Forecasts, Worldwide, 2011 to 2017 - Middleware software market dominated by IBM",1
"NYC Students Spark Innovative Ideas to Improve Higher Education, City Services Using IBM Watson",1
"IBM Watson Group Awards University of Texas at Austin Top Spot in Intercollegiate Competition",
"New IBM Study Details The Future Of Automotive Industry",
"Motio Adds IBM Cognos TM1 Documentation Software, QUBEdocs, to its Portfolio",
"Research and Markets: Global Enterprise Collaboration Market 2015-2019 with Avaya, Cisco Systems, IBM, Microsoft & Polycom Dominating",1
"Research and Markets: Global Disaster Recovery Services Market 2015-2019 with CA Technologies, HP. IBM. SunGard Data Systems & Verizon Communications Dominating",1
"Research and Markets: Global Digital Marketing Software Market 2015-2019 With Adobe Systems, IBM, Microsoft, Oracle, Salesforce & SAP Dominating",1
"Research and Markets: Global Infrastructure Outsourcing Market 2015-2019 With Accenture, CSC, HP & IBM Dominating",1
"Research and Markets: Global Healthcare and Life Sciences ITO Market 2015-2019 With Accenture, Cognizant, Dell, IBM, HP Dominating",1
"Research and Markets: Web Conferencing Services Market in the Americas 2015-2019 with Adobe Systems, Cisco Systems, Citrix Systems, IBM & Microsoft Dominating",1
"Twitter Fans Crown Josh Hamilton World Series",
"IBM Continues India Expansion with New Office in Indore, Madhya Pradesh",1
"Cloudcor Announces IBM as Headline Diamond Partner for UP 2011 Cloud Computing Conference",1
"IBM Watson Heads to Harvard, MIT to Explore Future of Technology in Business",
"IBM 72 HOUR DEADLINE ALERT: Approximately 72 Hours Remain; Former Louisiana Attorney General and Kahn Swick & Foti, LLC Remind Investors of Deadline in Class Action Lawsuit Against International Business Machines Corporation",-1
"Dow, S&P 500 end up with Merck, IBM; Nasdaq slips with Apple",1
"US STOCKS-Dow, S&P 500 end up with Merck, IBM; Nasdaq slips with Apple",1
"2015 IBM i Security Study Exposes Poor Management of User Controls and Network Access",
"2015 IBM i Security Study Exposes Poor Management of User Controls and Network Access",
"US STOCKS-Wall St edges up with Merck, IBM; Nasdaq slips with Apple",1
"IBM’s D.C. Chien to Deliver Keynote Address at the Inaugural International CES Asia",
"IBM Board Approves 18 Percent Increase in Quarterly Cash Dividend",1
"REG-Intnl Bus. Mach IBM Board Approves 18 Percent Increase in Quarterly Cash Dividend",
"IBM consolidates top management jobs",1
"Zacks Bull and Bear of the Day Highlights: AvalonBay Communities, Honda Motor, IBM, Lockheed Martin and Martin Marietta Materials",
"Zacks Analyst Blog Highlights:Dell, Intel,Hewlett-Packard, Appleand IBM",
"IBM consolidates top management jobs",1
"Developers Pick Google and IBM as Top Cloud Vendors, New Evans Data Survey Shows",1
"CSDP Attains Advanced Level in the IBM Partner Program",
"INNOVATION Embraces the New IBM Wave… in Disaster Recovery and Distributed Data Protection",1
"Analysts trim 2010 rev view for IBM; shares fall",-1
"IBM Closes Acquisition of BigFix",1
"REG-IBM: Doc re: Form 8-K",
"Goldman Research Group Morning Report: Ford, SiriusXM, Bank of America, Citigroup Inc., Ambac Financial, Intel and IBM",
"Research and Markets: IBM - Worldwide Company Figures",
"US STOCKS-Futures lower after IBM earnings; Goldman on tap",-1
"US STOCKS-Futures drop after IBM earnings; Goldman eyed",-1
"REG-IBM: Doc re - Form 8-K",
"REG-Intnl Bus. Mach IBM Reports 2010 Second-Quarter Results",
"Entrepreneurs in Smart Transportation and Healthcare Win SmartCamp Silicon Valley and Backing from IBM",
"Compass Plus Conducts Product Performance Tests On IBM System z",1
"Toppan Completes 22nm and 20nm Production Photomask Process Through Toppan-IBM Joint Development",1
"Oracle, IBM, NEC to market Linux in Japan: Nikkei",
"MutualMind Migrates From Amazon Web Services and Rackspace to IBM Cloud to Unlock the Power of Social Media Data",1
"Vivocha Migrates from AWS to IBM Bluemix to Improve e-Commerce in the Cloud",1
"Verdafero Taps Power of IBM Cloud for Utility Analytics Platform, Helping to Slash Utility Consumption Up to 30 Percent",1
"IBM wins C$480 million contract with Scotiabank",1
"IBM sends S&P 500, Dow lower; Nasdaq advances",-1
"US STOCKS-IBM sends S&P 500, Dow lower; Nasdaq advances",-1
"US STOCKS-S&P 500 flat, IBM pulls Dow lower",-1
"US STOCKS-Tech, bank stocks lift S&P, Nasdaq; IBM holds back Dow",-1
"US STOCKS-S&P, Nasdaq up as banks and techs gain; IBM dents Dow",-1
"US STOCKS-S&P, Nasdaq rise on bank and tech gains; IBM dents Dow",-1
"BRIEF-Telstra, IBM Aspera team up to enable media file transfer capability, global media file collaboration",1
"IBM's cloud provides little silver lining",
"IBM sends S&P 500, Dow lower",-1
"IBM Managing Partner of the Americas Headlines Consulting Magazine's Top 25 Consultants for 2009",
"Saba Expands Relationship with IBM Around People Management",1
"VMLogix LabManager Achieves",
"Xenos Wins IBM ECM Software ValueNet Strategic Technology Partner of the Year Award for 2008",
"The Radicati Group Releases",
"IBM Announces Beta Availability of Lotus Notes 8.5.1 Software with iPhone Support",1
"Proofpoint Joins IBM Security Intelligence Partner Program",1
"Mirantis and IBM Set New OpenStack Benchmark, Standing Up 75,000 Live VMs in Multi-Datacenter Cloud",1
"IBM SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Reminds Investors With Losses in Excess of $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against International Business Machine",-1
"IBM Acquires Heritage Group Portfolio Company Explorys",1
"IBM Adds Smarter Storage to Queensland Sugar for Improved Efficiency and Cost Savings",1
"IBM Advances Storage Capabilities with Acquisition of Butterfly Software",1
"SOA Software Automates Security and Provisioning for IBM WebSphere DataPower",
"Essextec and Gemini Systems Announce Intent to Combine, Enhance Their IBM Business Partnerships, and Expand IT Solutions Offerings to Clients and Prospects",1
"Multiplay and KUULUU Launch Games with SoftLayer, an IBM Company",1
"CIBM Bank Announces New Branch in Wheaton, Illinois",
"Low-Power Networking Technology from IBM and Semtech to Help Enable Telcos to Launch New Services for the Internet of Things",1
"Report: IBM among vendors that",
"BRIEF-Element AI bags former IBM chief innovation officer",
"BRIEF-IBM ‍announced new offerings to its Watson Data Platform, including data cataloging and data refining​",1
"IBM and Pure Storage Announce Patent and Cross-License Agreements",1
"Korea's Acroverse Creative Adopts IBM Cloud Services to Improve Customer Experience Globally",1
"US STOCKS-Wall St rebounds with help from tech shares; IBM tumbles",-1
"IBM earnings miss points to poor quarter in hardware sector: analysts",-1
"The Zacks Analyst Blog Highlights: Google, Intel, Microsoft, IBM and Carnival",
"The Zacks Analyst Blog Highlights: IBM, Sempra Energy, NRG Energy, Laclede Group and Questar",
"US STOCKS SNAPSHOT-Dow opens lower after weak results from GE, IBM",-1
"REG-Intnl Bus. Mach IBM Reports 2013 First-Quarter Results",
"Techquity: IBM feeling blue, Google's mobile mojo",
"Trading at Noon: GE, McDonald's & IBM earnings take a hit",1
"IBM says Commerce Department has asked it about ZTE",
"IBM says U.S. Commerce Department has asked it about ZTE",
"IBM Opens Fifth Mexican Branch in City of Toluca",1
"IBM Rational Rhapsody and LDRA tool suite streamline model to verification process",1
"IBM Establishes the Smarter Energy Research Institute to Advance the Utility of the Future",1
"IBM facing double legal trouble",-1
"YMCA of the USA Receives Grant From IBM to Enhance YMCA Early Learning Programs",1
"JustSystems Highlights Advantages of Structured Authoring and DITA at IBM Information On Demand 2009",
"IBM to lay off 400-plus workers, alliance says",-1
"Hubspan to Showcase Cloud-Based Integration at IBM WebSphere Event",
"IBM Fosters Creation of Health Information Exchanges",1
"IBM Completes Acquisition of Initiate Systems",1
"IBM Closes Acquisition of Wilshire Credit Corporation Assets",1
"FINEOS Validated for IBM`s Government Industry Framework",
"Search Marketing Agency, IMPAQT, Partners with IBM to Offer Unique Benefit to 100,000 IBM PartnerWorld Companies",
"Core Security Technologies Discovers Vulnerability in IBM SolidDB Memory Caching Software",-1
"Imagine Solutions Wins IBM 2009",1
"IBM Signs Three-year Strategic Transformation Services Agreement with UK Driver and Vehicle Licensing Agency (DVLA)",1
"Informative Graphics Corporation Announces Official Release of Redact-It for IBM FileNet Capture",
"Let the Clean Economy Begin: Join Coca-Cola, J&J, IBM, Nokia, and Other Climate Savers Companies for Pre-Copenhagen Webinar, Wednesday, November 18",
"IBM and Dassault Systemes Help Panasonic Home Appliances Company Develop Smarter Cooking Appliances",1
"IBM Moves Closer to Creating Computer Based on Insights From the Brain",1
"IBM Launches Consulting Service for Sustainable Assets",1
"BRIEF-IBM closes acquisition of Agile 3 Solutions",1
"New IBM Technology Helps Communications Service Providers Deliver Growth in the Face of Hyper-Competition",1
"IBM and Solarflare Achieve Lowest Latency and Highest Message Rates With the IBM-BNT 10G/40G Ethernet Switch",1
"Sandia National Laboratories Adopts ViewCast Media Extensions to Enable Digital Asset Management Capabilities on IBM FileNet P8",1
"IBM Grants Water-Cooling Intellectual Property License to Vette Corp",
"IBM files patent complaint vs Taiwan's Asustek",
"BRIEF-EU Approves Joint Venture Between IBM And Maersk",1
"Apple, IBM chiefs call for more data oversight after Facebook breach",
"Apple, IBM chiefs call for more data oversight after Facebook breach",
"Storix SBAdmin for IBM AIX 7 and TSM 6.2 Released",
"Research and Markets: US Technology Sector Analysis: 140,000 companies such as IBM, Intel and Microsoft with Combined Annual Revenue of Nearly $1.2 Trillion",1
"IBM Delivers New Software to Advance Security Analysis",1
"The Zacks Analyst Blog Highlights: IBM, eBay, Amazon.com, Wal-Mart and Target",
"IBM Expands Industry-Specific Cloud Consulting Services",1
"HelpSystems Makes Precise Message and Resource Monitoring Possible on IBM i",
"Evalueserve Taps Into IBM to Build Private Cloud Environment for Global Knowledge Centers",1
"Datawatch to Demonstrate Support for Latest IBM® Cognos® TM1 at Visions 2014 Conference",
"Perficient Acquires IBM Smarter Commerce Division of Trifecta Technologies",
"Corent Technology Enables First Multi-Tenant Home Healthcare SaaS Solution on the IBM SmartCloud",1
"IBM Raises the Bar to Meet Burgeoning Cloud Demand in the Channel",1
"IBM Introduces New Portfolio of Private Cloud Offerings",1
"IBM and Nirvanix Form Strategic Relationship for Enterprise Cloud Storage",1
"IBM Unveils New Smart Cloud Services to Give Enterprises Control of the Cloud",1
"IBM to offer financing for clients awaiting stimulus",1
"IBM to offer financing for clients awaiting stimulus",1
"ABC Bank in Brazil Selects IBM for Green Data Center Solution",1
"Amway Extends Outsourcing Contract with IBM in Germany",1
"IBM Doubles Value of 'Power Rewards' Migration Services to Entice Even More Sun SPARC...",
"IBM in big push to build data centers for clients",1
"IBM Software Helps Clients Take Back Control of Growing Volumes of Content",1
"Norwegian Cruise Line Selects IBM to Provide Reservation System as a Service",1
"Neolane to Showcase Enterprise Marketing Automation Software at IBM Information On...",1
"IBM to Update Technology Infrastructure for Mercedes-Benz in Brazil",1
"Leroy Merlin Expands Contract With IBM",1
"Telefonica Selects IBM for the Operation of Its Technology Infrastructure in Brazil",1
"Memento and IBM Join Forces to Help Financial Institutions Fight Fraud",1
"Beacon Equity Issues Technical Trade Alerts on Technology Stocks: NMKT, IBM, HPQ,...",-1
"The Zacks Analyst Blog Highlights:JPMorgan, Pfizer, Coca-Cola, Johnson & Johnson and IBM",
"AcmeTools.com Uses IBM Smarter Commerce to Provide an Exceptional Mobile Shopping Experience",1
"IBM to Support Streamlined European Procurement for Unilever",1
"IBM Delivers Software to Ontario Universities via Cloud Computing",1
"Pro Bono Partnership Recognizes IBM as Outstanding Volunteer of 2008",1
"Devon IT Announces Comprehensive New Thin Client Solutions orderable from IBM",1
"Thunderhead Awarded IBM`s Independent Software Vendor (ISV) Partner of the Year",
"IBM Closes Acquisition of Phytel",1
"Buffett defends core holdings like IBM, Coca-Cola, in interview",1
"2015 OPEN MINDS Technology & Informatics Institute Opens With Keynote Address From Paul Grundy, MD, MPH, FACOEM, Founding President Of Patient-Centered Primary Care Collaborative & Director Of IBM Global Healthcare Transform",
"UPDATE 1-Buffett defends core holdings like IBM, Coca-Cola, in interview",1
"IBM Unveils Power Systems Solutions to Support SAP HANA",1
"Experts from Cirba and IBM to Discuss Software-Defined Infrastructure Control at Private Sector IT Assembly",
