5123837,"20111024 11:00AM UTC","Gemini Systems LLC Unveils Xtreme DataHub for IBM Netezza at IBM Information On Demand 2011 Conference",
5124997,"20111024 2:30PM UTC","IBM Transforms Data At Work, Accelerates Big Data Analytics",1
5125212,"20111024 2:30PM UTC","Vestas Wind Systems Turns to IBM Big Data Analytics for Smarter Wind Energy",1
5125647,"20111024 3:40PM UTC","Get Bold: Using Social Media to Create a New Type of Social Business, from IBM Press",
5125653,"20111024 5:00AM UTC","IBM Opens $50 Million Smarter Cities Challenge Grant Program to 2012 Applicants",1
5126733,"20111024 8:45AM UTC","Informative Graphics Corporation Previews Brava 7 Integration for IBM FileNet P8 at IBM Information on Demand in Las",
5127071,"20111025 10:11AM UTC","IBM Board Approves Quarterly Cash Dividend",
5128012,"20111025 10:17AM UTC","REG-Intnl Bus. Mach IBM Board Approves Quarterly Cash Dividend",
5128691,"20111025 11:31AM UTC","David N. Farr Elected to IBM Board of Directors",
5129493,"20111025 11:36AM UTC","REG-Intnl Bus. Mach David N. Farr Elected to IBM Board of Directors",
5130118,"20111025 1:19PM UTC","Teleran(C) Announces Release for Managing Analytics and Large Data Warehouses on IBM System z",
5130147,"20111025 2:00AM UTC","REG - Earthport PLC - Growing Global Payments Capabilities for IBM",
5134113,"20111025 6:00AM UTC","Karmasphere Announces Quick-Start Hadoop Virtual Appliance for Developing Analytics on IBM InfoSphere BigInsights",1
5134114,"20111025 7:00AM UTC","TerraEchos Named IBM Premier Business Partner",1
5134116,"20111025 7:44PM UTC","UPDATE 5-IBM taps Rometty to succeed Palmisano as CEO",
5134190,"20111025 7:47PM UTC","IBM taps Rometty to succeed Palmisano as CEO",
5134192,"20111025 7:47PM UTC","Instant view: IBM CEO Palmisano will hand reins to sales chief",
5135575,"20111025 9:00AM UTC","IBM Business Analytics Helps Improve Customer Retention by Nearly 50 Percent at XO Communications",1
5136151,"20111025 9:00AM UTC","New IBM Software Helps Analyze the World's Data for Healthcare Transformation",1
5140303,"20111025 9:01AM UTC","IBM Launches Netezza Appliance to Help Communications Services Providers Analyze Networks and Gain Consumer Insight",1
5140324,"20111026 12:00PM UTC","Medio Systems Inc. Uses IBM Technology to Deliver Cloud-Based Services for Mobile Apps, Publishers, Wireless Operators, and Handset OEMs",
5140642,"20111026 2:00AM UTC","REG-Intnl Bus. Mach Virginia M. Rometty Elected IBM President and CEO; Samuel J. Palmisano Continues as Chairman",
5141955,"20111026 8:00AM UTC","Kenya Petroleum Refineries Selects Advanced IBM Technologies to Transform Operations",1
5143978,"20111026 8:00AM UTC","Violin Memory Arrays Certified With IBM System Storage SAN Volume Controller",
5143981,"20111026 8:27AM UTC","Violin Memory Arrays Certified With IBM System Storage SAN Volume Controller",
5143988,"20111026 9:01AM UTC","Largest Land Management Company in California Goes Digital, Mobile With IBM Software",1
5146588,"20111026 9:19AM UTC","IBM Closes on Acquisition of Q1 Labs",1
5147348,"20111027 11:02AM UTC","Clubpennystocks Alert WatchList: AERN (AER Energy), AAPL (Apple), MRVC (MRV Communications), RAYS (Raystream Inc), IBM (Internatio",-1
5147356,"20111027 5:00AM UTC","IBM and Georgia Institute of Technology Partner on",1
5147649,"20111027 5:00AM UTC","IBM, Sustainable Energy Authority Ireland Focus on Renewable Energy",1
5150078,"20111027 9:00AM UTC","United Way of Essex and West Hudson Receives IBM Early Learning Technology to Inspire Young Students in Newark and Surrounding Area",1
5150558,"20111027 9:30AM UTC","The Zacks Analyst Blog Highlights: Lululemon Athletica, IBM, Cummins, AngloGold Ashanti and Gold Fields.",
5150560,"20111027 9:30AM UTC","The Zacks Analyst Blog Highlights: Netflix, Amazon, Lululemon Athletica, IBM and Cummins",
5150945,"20111031 12:48PM UTC","IBM Continues India Expansion with New Office in Indore, Madhya Pradesh",1
5151059,"20111031 4:48PM UTC","Twitter Fans Crown Josh Hamilton World Series",
5152565,"20111031 8:59AM UTC","IBM Watson Heads to Harvard, MIT to Explore Future of Technology in Business",
5152569,"20111031 9:28AM UTC","Cloudcor Announces IBM as Headline Diamond Partner for UP 2011 Cloud Computing Conference",1
5154046,"20111101 3:00PM UTC","IBM and ABB Scientists Collaborate to Improve Energy Transmission for More Efficient Grids",1
5154161,"20111101 9:00AM UTC","Cloud Channel Summit Adds IBM Executive to Roster of Keynote Speakers Including Thought Leaders from Google Enterprise, Salesforce.com and Dell Boomi",
5154165,"20111101 9:01AM UTC","IBM Joins Global Harvest Initiative",1
5154222,"20111102 2:00PM UTC","Research and Markets: Global Data Center Switching Market 2010-2014 - Cisco, HP, Juniper Networks, and IBM Dominate the Market",1
5154483,"20111103 10:39AM UTC","Eurotech and IBM Contribute Software to Connect Next Generation of Wireless and Mobile Devices",1
5155008,"20111103 11:04AM UTC","IBM Advances its Security Intelligence Portfolio with New Analytics",1
5155009,"20111103 12:00PM UTC","IBM Rolls Out First Solar Array Designed for High-Voltage Data Centers and Industrial Use",1
5155052,"20111103 9:05AM UTC","Eurotech and IBM Contribute Software to Connect Next Generation of Wireless and Mobile Devices",1
5155152,"20111103 9:07AM UTC","FORTUNE Magazine Names IBM #1 Global Company for Leaders",1
5155845,"20111104 12:06PM UTC","IBM is Helping Make Customer Checkout Easier, Faster, Smarter",1
5156276,"20111104 3:19PM UTC","Mobile Device Retail Traffic to More Than Double This November Holiday Season, Reports IBM",1
5156336,"20111107 8:03AM UTC","GBS Enterprises and IBM Partner to Offer Law Firm Social Software and Analytics Capabilities",1
5156978,"20111107 8:32AM UTC","For the First Time, IBM Brings Mainframe and Windows Together",1
5157188,"20111108 12:30PM UTC","IBM and MIT Sloan Management Review: Corporate Culture Key to Success with Analytics",
5159911,"20111108 2:17PM UTC","NCAR Advances Weather Research Capabilities With IBM Supercomputing Technology",
5160268,"20111108 8:01AM UTC","IBM Software Aids Research Aimed at Extending Seniors' Independent Living",1
5162013,"20111109 1:00PM UTC","City of Rio de Janeiro and IBM Collaborate to Advance Emergency Response System; Access to Real-Time Information Empowers Citizens",1
5162031,"20111109 1:00PM UTC","IBM Selects Five Brazilian Startup Companies to Help Build Smarter Cities",1
5162157,"20111109 2:15PM UTC","IBM Smarter Commerce Helps AutoTrader Accelerate Its Online Auto Marketplace",1
5162503,"20111110 10:00AM UTC","Cloudcor Announces IBM Headline Keynote Speakers for UP2011 Cloud Computing Conference",
5162508,"20111110 10:37AM UTC","IBM Global Delivery Center Member Becomes First International AOTMP Gold Certified Telecom Professional",1
5162711,"20111110 10:38AM UTC","IBM Global Delivery Center Member Becomes First International AOTMP Gold Certified Telecom Professional",1
5162715,"20111110 6:00AM UTC","BSP Software Releases Performance Monitoring for IBM Cognos Business Analytics",
5163465,"20111110 8:00AM UTC","ADVA OPTICAL NETWORKING AND IBM INTRODUCE  INDUSTRY'S FIRST QUALIFIED SOLUTION FOR zENTERPRISE(TM) BLADECENTER® EXTENSION (zBX)",1
5163589,"20111110 8:15AM UTC","Autonomic Signs New Contract That Will Allow the Cloud Enablement of IBM Software via the ARC-P Cloud",1
5163600,"20111110 8:24AM UTC","ADVA Optical Networking and IBM Introduce  Industry's First Qualified Solution for zEnterprise(TM) Bladecenter(R)",1
5163800,"20111110 8:25AM UTC","ADVA Optical Networking and IBM Introduce  Industry's First Qualified Solution for zEnterprise(TM) Bladecenter(R)",1
5164320,"20111110 9:01AM UTC","IBM, SignalDemand Team With ConAgra Mills to Help Customers Adapt to Shifting Market Conditions With Analytics",
5164520,"20111111 1:11PM UTC","IBM Unveils Mobile Security Service to Protect Sensitive Corporate Data",1
5164802,"20111111 12:00PM UTC","Research and Markets: 2011 U.S. SMB Channel Partner Competencies Assessment Featuring Microsoft, HP, IBM, Dell, Cisco and Google",
5165066,"20111111 5:15AM UTC","China's Suning signs deal with IBM for e-commerce",1
5165551,"20111111 5:54AM UTC","China's Suning signs deal with IBM for e-commerce",1
5165885,"20111111 9:00AM UTC","New Pig Plugs Leaks in Customer Operations With IBM Smarter Commerce",1
5165968,"20111111 9:24PM UTC","CORRECTED-China's Suning signs deal with IBM for e-commerce",1
5168256,"20111111 9:28AM UTC","China's Suning signs deal with IBM for e-commerce",1
5171924,"20111114 10:51AM UTC","M & A wrap: Buffett buys into IBM",1
5172123,"20111114 1:24PM UTC","WRAPUP 1-Buffett sheds tech aversion with big IBM investment",-1
5173511,"20111114 2:39PM UTC","Buffett sheds tech aversion with big IBM investment",-1
5173620,"20111114 3:01AM UTC","Netezza, an IBM Company, Selects Lattice Power Manager Products",
5175985,"20111114 4:47PM UTC","IBM bet doesn’t mean Buffett’s tech spots changed",
5176855,"20111114 5:19PM UTC","UPDATE 1-Netlist signs deals with IBM, HP",1
5177549,"20111114 9:12AM UTC","UPDATE 5-Buffett builds $10.7 bln stake in IBM",1
5180341,"20111115 10:02AM UTC","Warren Buffett has taken an $11 billion stake in IBM",1
5181516,"20111115 12:56AM UTC","Who's afraid of big tech? Not Buffett, who buys IBM stake",1
5181836,"20111116 2:41PM UTC","IBM knows a thing or two about shoes. Retailers, take note.",
5183711,"20111116 6:02AM UTC","IBM Study Reveals Challenges Midmarket CMOs Face to Sustain Brand Loyalty with Today's Social Consumer",1
5184330,"20111116 9:31AM UTC","Critical Alerts For IBM, Wynn Resorts, LinkedIn, Cognizant Technology, And Altera Released by Seven Summits Research",
5184819,"20111117 5:00AM UTC","IBM Social Media Analysis Points to Lower Heels, Bucking Economic Trend",
5186261,"20111118 6:00AM UTC","Jeopardy! Winnings Spur IBM and Scripps Research Institute Collaboration to Fight Against Malaria",1
5187808,"20111118 9:23AM UTC","IBM Helps Marks & Spencer Transform Web Site into Global, Multi-Channel Marketplace",1
5189844,"20111121 8:00AM UTC","IBM Helps India's Wave Inc Build Smarter Township",1
5189928,"20111122 1:00PM UTC","Research and Markets: 2011 Report on the $75 Billion US Computer Manufacturing Industry Featuring Dell, HP and IBM",
5192286,"20111123 11:13AM UTC","IBM Opens Three New Offices in India",1
5199041,"20111126 9:00AM UTC","Record Online Thanksgiving Day Shopping Paves Way for Strong Black Friday Retail Sales, Reports IBM",
5206528,"20111128 12:19PM UTC","Micro Focus Announces New Approach to Modernizing IBM Mainframe PL/I Applications",
5207611,"20111128 1:49PM UTC","Early Cyber Monday sales up 20 percent- IBM",1
5209025,"20111128 9:53AM UTC","Autonomic Signs New Contract That Will Allow the Cloud Enablement of IBM Software via the ARC-P Cloud",
5209211,"20111129 4:11PM UTC","Micron enlists IBM to speed up memory chips",1
5209228,"20111129 9:01AM UTC","Cyber Monday Online Spending Increases by 33 Percent Over 2010, Reports IBM",
5209603,"20111130 10:30AM UTC","Nastel Announces Support for Monitoring Business Performance of IBM WebSphere DataPower SOA Appliances",
5209830,"20111130 7:00AM UTC","EB Working with IBM on Software Development Solution for AUTOSAR Standard",1
5210011,"20111201 8:00AM UTC","IBM to Produce Micron's Hybrid Memory Cube in Debut of First Commercial, 3D Chip-Making Capability",1
5210245,"20111205 12:02AM UTC","Energy Aid Founded by IBM and Practical Action Launches to Provide Universal Energy Access",1
5210630,"20111205 5:00AM UTC","IBM Extends Smarter Cities Initiative Through Acquisition of Curam Software",1
5210638,"20111205 9:01AM UTC","Made in IBM Labs: Researchers Demonstrate Future of Computing with Graphene, Racetrack and Carbon Nanotube Breakthroughs",
5211289,"20111207 10:35AM UTC","Online sales rose 15.6 percent in November: IBM Benchmark",1
5211402,"20111207 1:04PM UTC","UPDATE 1-EU ends antitrust investigation into IBM-sources",
5215562,"20111207 1:05PM UTC","EU ends antitrust investigation into IBM: sources",
5216695,"20111207 12:20PM UTC","EU to accept IBM concessions, end antitrust probe-sources",-1
5218248,"20111207 12:22PM UTC","EU to accept IBM concessions, end antitrust probe-sources",-1
5218977,"20111207 9:01AM UTC","Tis the Season for Enterprise-Class Tablet Apps: New IBM Software Encourages Safe, Secure Social Networking",1
5219146,"20111208 10:25AM UTC","IBM to buy DemandTec for about $440 million",1
5219169,"20111208 10:59AM UTC","Research and Markets: Company Analysis - IBM",
5219461,"20111208 4:23PM UTC","DMAN Shareholder Alert:  The Briscoe Law Firm and Powers Taylor, LLP Investigate the Board of DemandTec, Inc. Concerning the Sale of DemandTec, Inc. to IBM",
5219841,"20111208 5:00PM UTC","IBM Contributes Data to the National Institutes of Health to Speed Drug Discovery and Cancer Research Innovation",1
5221842,"20111208 5:00PM UTC","IBM Unveils Analytics Solution to Help Clients Extract Insight from Patents and Intellectual Property",1
5221843,"20111208 9:00AM UTC","IBM to Acquire DemandTec to Expand Cloud-based Analytics for Smarter Commerce",1
5221844,"20111208 9:27AM UTC","More Than 1,000 Schools Help Graduates Get Jobs By Teaching the IBM System z Mainframe",1
5222923,"20111212 1:00AM UTC","Alvarion Solution Awarded with IBM SAFE Certification for Smart Grid Solutions",
5223091,"20111212 5:51AM UTC","Renewal of FINEOS Validation for IBM Insurance Industry Framework",
5223347,"20111212 9:30AM UTC","The Zacks Analyst Blog Highlights: Hewlett-Packard, Microsoft, IBM, Salesforce.com and Smithfield Foods",
5229110,"20111213 8:30AM UTC","Front-safe Takes Performance to the Cloud with Fusion-io and IBM Tivoli Storage Manager",1
5229134,"20111214 5:45AM UTC","EU accepts IBM antitrust concessions, ends probe",1
5229307,"20111214 6:36AM UTC","UPDATE 1-EU accepts IBM antitrust concessions, ends probe",1
5233720,"20111214 6:38AM UTC","EU accepts IBM antitrust concessions, ends probe",1
5233786,"20111215 2:00PM UTC","Made in IBM Labs:  China's Shandong Province Teams with IBM to Improve Safety of Pork",1
5236106,"20111215 8:30AM UTC","Micro Strategies Announces 'TECHbiz Learning,' a Center for IBM® and Microsoft® Technologies",
5236748,"20111215 8:45AM UTC","IBM Acquisition of Emptoris Bolsters Smarter Commerce Initiative, Helps Reduce Procurement Costs and Risks",1
5236905,"20111219 3:33PM UTC","BNP Paribas and IBM Extend Infrastructure Services Agreement for Six Years",1
5236931,"20111219 5:57PM UTC","IBM Creates Smarter Cities Exploration Center in Collaboration with the University of Guadalajara in Mexico",1
5237493,"20111219 9:05AM UTC","Slovak Academy of Science Selects IBM Power Systems and Storage for National Supercomputing Project",1
5237515,"20111219 9:10AM UTC","IBM Reveals Five Innovations That Will Change Our Lives Within Five Years",1
5237532,"20111219 9:51AM UTC","IBM Continues India Expansion With New Branch in Visakhapatnam",1
5239474,"20111220 9:01AM UTC","IBM Completes Acquisition of Curam Software",1
5239488,"20111220 9:31AM UTC","Critical Alerts for IBM, Wynn Resorts, BHP Billiton, Lam Research, and Regal Entertainment Released by Seven Summits Research",1
5239551,"20111221 1:34PM UTC","New Issue of IBM Journal of Research and Development Focuses on Cloud Computing",
5239575,"20111221 3:02PM UTC","African Banks Turn to IBM to Support New Wave of Innovation in Banking Services",1
5240775,"20111221 8:00AM UTC","IBM Advances Analytics Skills Program to Universities Globally",1
5241114,"20111221 8:30AM UTC","ExaGrid Achieves IBM Tivoli Storage Manager (TSM) Certification",
5241213,"20111222 9:50AM UTC","Hong Kong's Quality HealthCare Adopts IBM Cloud and Analytics",1
5241349,"20111229 8:00AM UTC","Czech Republic's Largest Insurance Company Taps IBM to Preempt IT Issues",1
5243460,"20111229 8:42AM UTC","Spanish Bank",
5244294,"20120104 8:00AM UTC","Rocket Software Completes Acquisition of IBM iCluster",-1
5244299,"20120104 8:30AM UTC","IBM to Acquire Green Hat",1
5245790,"20120105 11:15AM UTC","IBM Premier Business Partner BrightStar Partners Opens Indiana Office",1
5246216,"20120105 9:18AM UTC","SAVO Honors IBM and Staples for Driving Sales Enablement Innovation",1
5246975,"20120105 9:27AM UTC","European Commission Awards IBM for Energy Efficient Data Centers",1
5248131,"20120109 10:44AM UTC","IBM Premier Business Partner Perficient to Present on Social Web Experience at Lotusphere 2012",
5248137,"20120109 5:11PM UTC","IBM and GLOBALFOUNDRIES Begin First Production at New York`s Latest Semiconductor Fab",1
5248776,"20120109 9:00AM UTC","IBM Closes on Acquisition of Platform Computing",1
5249212,"20120110 1:00PM UTC","Mobile Shopping Doubles Over December 2011 Holiday, Reports IBM",1
5249620,"20120110 2:19PM UTC","Prolifics Wins Prestigious 2012 IBM Collaboration Solutions Award for Industry Oriented Social Business Solution",
5251687,"20120110 8:30AM UTC","Ramtron Ships Custom F-RAM Device Built On IBM Manufacturing Line",
5256481,"20120110 9:00AM UTC","RCS - Pilat Media Global - Globosat Goes Live With Pilat Media's IBMS",
5256618,"20120110 9:01AM UTC","ClearOne to Showcase Its Unified Communications Solutions at IBM Lotusphere 2012",
5256697,"20120111 11:48AM UTC","IBM Breaks U.S. Patent Record; Tops Patent List for 19th Consecutive Year",1
5257947,"20120111 12:01AM UTC","BodyMedia Selects IBM Software to Personalize Weight Loss Advice",1
5257973,"20120111 2:54PM UTC","Made in IBM Labs: IBM Attacks the Complexity of Security with Identity Intelligence",1
5261334,"20120111 8:00AM UTC","IBM and San Jose State University Collaborate to Advance Social Business Skills",1
5264510,"20120111 8:01AM UTC","IBM Expands Social Business Initiative To Help Organizations Develop Skills and Seize New Market Opportunity",1
5265165,"20120111 8:30AM UTC","Manhattan Associates Recognizes Kurt Salmon, enVista, Deloitte Canada, IBM and Fortna as Top Partners",1
5265210,"20120111 8:30AM UTC","Manhattan Associates Recognizes Kurt Salmon, enVista, Deloitte Canada, IBM and Fortna as Top Partners",1
5265615,"20120111 9:00AM UTC","IBM Closes on Acquisition of Green Hat",1
5266762,"20120111 9:30AM UTC","The Zacks Analyst Blog Highlights: IBM, Oracle, Hewlett-Packard, Microsoft and EMC",
5267049,"20120112 1:49PM UTC","City of Philadelphia, IBM Announce Efforts to Improve Workforce Development",1
5267831,"20120112 2:00PM UTC","IBM Research Determines Atomic Limits of Magnetic Memory",1
5269368,"20120112 3:06PM UTC","IBM scientists create smallest magnetic memory bit with 12 atoms",1
5269426,"20120113 2:53AM UTC","MADE IN IBM LABS: New Silicon Probe Assists in Disease Diagnostics and Drug Discovery",1
5270632,"20120113 3:06PM UTC","Prolifics, Winner of IBM's 2012",
5270907,"20120116 11:00AM UTC","Electrolux Enables a Social, Mobile Workforce with IBM Software",1
5271849,"20120116 11:00AM UTC","IBM Brings the Power of Analytics to Social Business",1
5280006,"20120116 8:30AM UTC","Polycom at IBM Lotusphere 2012 Unveils Latest Enterprise-Grade Video Collaboration Solutions Integrated With Social",
5283667,"20120116 9:00AM UTC","SugarCRM Enables Best Practices in Social Business for Clients around the World with IBM Integrations",1
5284872,"20120117 10:49AM UTC","MutualMind Partners with IBM to Launch Next Generation Social Business Enterprise Applications",1
5287607,"20120117 11:37AM UTC","Leading Global Retailers Meet Changing Consumer Demands with IBM Smarter Commerce",1
5288190,"20120117 1:23AM UTC","Customer Checkout Getting Easier, Faster, Smarter with IBM Retail Systems",1
5288428,"20120117 2:00PM UTC","Schulich School of Business Students Graduate to the IBM SmartCloud",1
5289036,"20120117 2:01PM UTC","Newly Weds Foods Serves Up Culinary Delights With IBM SmartCloud",1
5289078,"20120117 6:13AM UTC","AURA Releases iAMP PHP Solution Stack for IBM i Web Developers",
5289842,"20120117 6:19PM UTC","IBM seen posting Q4 growth, headwinds expected in 2012",1
5291200,"20120117 8:30AM UTC","IBM® Solution Provider Datatrend Technologies Announces Unified Communications and Collaboration Appliance at Lotusphere 2012",
5291997,"20120117 9:00AM UTC","Abercrombie & Fitch Expands Online Business With IBM Smarter Commerce",1
5292117,"20120117 9:00AM UTC","IBM and Latin Business Today Team on Tools and Content for Small Businesses",1
5293021,"20120117 9:00AM UTC","IBM and World Environment Center to Lead New Corporate Sustainability Council of Major Companies",
5302189,"20120117 9:35AM UTC","Bloomberg Vault Adds Cloud Archiving for IBM Message Software",1
5303520,"20120118 3:04PM UTC","AppFusions Integrates IBM Connections and IBM Sametime With Atlassian JIRA, Confluence - Bringing Together Key Value Enterprise Systems",1
5303605,"20120119 4:03PM UTC","IBM Reports 2011 Fourth-Quarter and Full-Year Results",
5305229,"20120119 4:44PM UTC","Instant view: Google misses lofty targets, IBM shines",1
5305231,"20120119 5:08PM UTC","IBM sees 10 percent EPS growth in 2012 after solid Q4",1
5305237,"20120119 8:54PM UTC","IBM, other tech results point to robust IT demand",1
5306465,"20120119 9:39AM UTC","BMR Previews Earnings for Google, Intuitive Surgical, IBM, Intel & Microsoft",
5306997,"20120120 2:00AM UTC","REG-Intnl Bus. Mach IBM Reports 2011 Fourth-Quarter and Full-Year Results",
5307023,"20120120 3:03PM UTC","NetEx Co-Hosts Live Meeting Webinar With IBM Tivoli Storage Software",
5307449,"20120120 7:46PM UTC","Analysis: IBM's plain vanilla flavor leaves investors satisfied",1
5307484,"20120120 9:30AM UTC","The Zacks Analyst Blog Highlights: Google, IBM, Microsoft, Intel and Freeport-McMoRan Copper & Gold",
5308168,"20120120 9:47AM UTC","Instant view: Google misses lofty targets, IBM shines",1
5308219,"20120124 12:01AM UTC","IBM and VELCO to Build Next Generation Communications Network for Vermont Energy Grid",1
5308278,"20120124 5:00AM UTC","Industrial Defender, IBM, and NitroSecurity Score Highest in New Pike Research Assessment of Smart Grid Cyber Security Threat Management Vendors",
5309332,"20120124 8:51AM UTC","IBM Debuts New Analytics Appliance to Help Retailers Transform Big Data Into Business Opportunities",1
5309631,"20120125 3:50PM UTC","Nine Startups Vie for IBM Global Entrepreneur Honors",
5310631,"20120125 9:00AM UTC","IBM to Help Rochester, Minn., Police Department Fight Crime",
5315704,"20120125 9:01AM UTC","Las Vegas Metro Police Department Expands Public Safety Operations with IBM Crime Analytics Software",1
5317390,"20120131 10:57AM UTC","IBM Board Approves Regular Quarterly Cash Dividend",
5319395,"20120131 10:59AM UTC","REG-Intnl Bus. Mach IBM Board Approves Regular Quarterly Cash Dividend",
5319581,"20120131 12:42PM UTC","Server Technology Announces Data Center Power Firmware Integration with IBM® Systems Director Active Energy Manager",1
5320643,"20120131 8:30AM UTC","IBM Advances Mobile Capabilities with Acquisition of Worklight",1
5324422,"20120131 8:35AM UTC","IBM Announces New Software to Manage and Secure the Influx of Mobile Devices to the Workplace",1
5326086,"20120131 9:10AM UTC","Microsoft, Cisco, and IBM SPSS Earn Top Spots in Customer Experience Ratings of Technology Vendors, According to New Temkin Group Research",1
5329037,"20120201 2:24PM UTC","IBM to Help Oil and Gas Companies Monitor and Reduce Environmental Impact",1
5330053,"20120201 4:13PM UTC","IBM planning major job cuts in Germany: union",-1
5330496,"20120201 8:30AM UTC","IBM Completes Acquisition of Emptoris to Expand Smarter Commerce Initiative",1
5339819,"20120201 9:00AM UTC","Rogue Wave Delivers Early Access Version of TotalView for IBM Blue Gene/Q-Based System to Lawrence Livermore National",
5339942,"20120202 11:15AM UTC","Innovation Insurer Revalidated for IBM's Insurance Industry Framework",
5339949,"20120202 6:00AM UTC","Acacia Subsidiary Enters into Settlement Agreement with International Business Machines Corporation (IBM)",1
5340958,"20120202 9:30AM UTC","The Zacks Analyst Blog Highlights: IBM, AT&T, Apple, Google and Microsoft",
5341913,"20120203 11:11PM UTC","NCKU to Collaborate with IBM Thomas J. Watson Research Center to Set up Taiwan`s Most Efficient Supercomputing Research Center",1
5341944,"20120203 6:01AM UTC","Profitero Named IBM Global Entrepreneur of the Year",1
5343333,"20120206 8:00AM UTC","U.S. Customers Select AT&T, Verizon, and IBM as Top 3 Ranked Vendors for Mobile Application Development and Testing Services, According to IDC Survey",1
5343339,"20120207 10:00AM UTC","Tulip Telecom and IBM Build India's Largest Data Center to Address Rapid Growth of Mobile Consumers in Emerging Markets",1
5345024,"20120207 10:20AM UTC","Research and Markets: Networking Technology in India - 2011 Report Profiles Companies such as IBM, NORTEL and HP India Pvt. Ltd",
5345508,"20120207 5:00AM UTC","IBM Releases Free Internet Security Training Tools to Educate Students, Teachers and Parents on Digital Responsibility",1
5346257,"20120207 8:00AM UTC","Green Hills Software Announces Comprehensive Software Development and Run-Time Solutions for the IBM Cell Broadband",
5346273,"20120207 8:00AM UTC","IBM Boosts XIV Storage System Gen3 Performance Three-fold with SSD Caching Option",1
5346349,"20120208 10:30AM UTC","Newark Schools Receive IBM Technology Centers to Improve Children's Math, Science & Language Skills",1
5346353,"20120208 10:43AM UTC","IBM and PJSC Ukrsotsbank Ukraine Sign 10-year Services Agreement",1
5346541,"20120208 11:30AM UTC","USC Annenberg, IBM and Los Angeles Times Conduct Academy Awards Social Sentiment Analysis",
5347479,"20120208 2:00PM UTC","IBM, Samsung and GLOBALFOUNDRIES to Showcase Next-Generation Chip Technology at March Forum",
5348251,"20120213 11:07AM UTC","Compuware Announces APM Industry's Broadest Support for IBM WebSphere Environments With dynaTrace 4.1",0
5348280,"20120213 11:07AM UTC","Compuware Announces APM Industry's Broadest Support for IBM WebSphere Environments With dynaTrace 4.1",0
5348867,"20120213 11:28AM UTC","intiGrow Sponsors IBM Pulse 2012 in Las Vegas March 3 - March 7",1
5348881,"20120214 10:48AM UTC","The Lanier Law Firm Announces California Patent Infringement Lawsuit for Atomic Precision Systems Against Intel, IBM, Others",-1
5349995,"20120214 3:59PM UTC","New Issue of IBM Journal of Research and Development Focuses on IBM Enterprise System z196",
5350633,"20120214 8:47AM UTC","Persistent Systems Announces Strategic Solutions With IBM InfoSphere BigInsights",1
5350734,"20120214 8:53AM UTC","Verdantix Says Accenture, Deloitte, IBM And Logica Lead The Sustainable Technology Services Market Due To Accelerating Innovation Strategies",
5350753,"20120215 10:30AM UTC","CMA CGM and IBM Sign New Five Year Services Agreement",1
5351834,"20120215 10:49AM UTC","Prolifics Acquires IBM Business Partner Atrium Solutions",1
5352027,"20120215 11:49AM UTC","Mark Basten Joins Pragmatek Consulting Group to Lead Software Sales of IBM/Cognos Products",
5352088,"20120215 9:00AM UTC","IBM Completes Acquisition of DemandTec to Expand Smarter Commerce Initiative",1
5352208,"20120217 5:54PM UTC","IBM’s oddest-ever trade secrets victory",
5352389,"20120217 9:31AM UTC","Critical Alerts for IBM, DirecTV, Ultra Petroleum, Hospira, and PACCAR Released by Seven Summits Research",-1
5352679,"20120221 2:01AM UTC","RCS - Pilat Media Global - BBC World Service Adopts Pilat Media's IBMS",
5352857,"20120221 2:13AM UTC","BBC World Service Adopts Pilat Media's IBMS",
5352906,"20120221 7:30AM UTC","The Results Are in for RESCUECOM's Annual 2012 Computer Reliability Report; Lenovo/IBM Returns to Dominance While Samsung Grows Significantly",
5361081,"20120221 9:59PM UTC","3rd Annual Irvine Entrepreneur Forum to Feature Director of Strategy at IBM Venture Capital Group Drew Clark as Keynote Speaker",
5361740,"20120222 12:00PM UTC","IBM, Samsung and GLOBALFOUNDRIES Announce Keynote Lineup for 2012 Common Platform Technology Forum",
5367857,"20120222 1:29PM UTC","IBM eyes cybersecurity market with new platform",1
5368526,"20120222 3:48PM UTC","IBM eyes cybersecurity market with new platform",1
5382131,"20120222 9:00AM UTC","IBM Advances Security Intelligence to Help Organizations Combat Increasing Threats",1
5382161,"20120223 10:00AM UTC","Tenable Network Security Adds IBM iSeries Support To Nessus",1
5385331,"20120223 10:00AM UTC","ThingWorx Joins Carnegie Mellon, IBM in Pennsylvania Smart Infrastructure Incubator",1
5385871,"20120223 11:33AM UTC","Dot Hill Systems Elects Former IBM Executive Barry Rudolph to Board of Directors",
5386557,"20120223 8:00AM UTC","Kovair Omnibus Brings Support for IBM Sponsored JAZZ OSLC",
5387907,"20120224 8:00AM UTC","City of Zhenjiang, China and IBM Collaborate to Build a Smarter City",1
5388382,"20120224 9:30AM UTC","The Zacks Analyst Blog Highlights: F5 Networks, Alcatel-Lucent, IBM, Oracle and Red Hat",
5391344,"20120227 1:00PM UTC","IBM Completes Acquisition of Worklight",1
5391989,"20120227 4:00AM UTC","BridgeWave Communications to Advance Wireless Network Devices Using Semiconductor Materials From IBM Research",-1
5392987,"20120227 4:30AM UTC","BackWeb Settles Patent Infringement Lawsuit Against IBM, Reports Cash Position of $10.4M at December 31, 2011 and Releases 2010 Annual Report",-1
