" Analysis Finds Consumer Expectations Remain High in 2008 Despite Dramatic Shifts in Marketplace",
" Analysis Finds Consumer Expectations Remain High in 2008 Despite Dramatic Shifts in Marketplace",
"BRIEF-Pratt & Whitney says it will move enterprise systems to  cloud",1
"BRIEF-, United Airlines collaborate on enterprise iOS apps",1
"Update:  and ACM-ICPC Announce Global",
"PSBank Adopts 's New Enterprise Data Center Strategy",1
"PTT Chemical, a Globally Integrated Enterprise Paradigm, Partners With  to Collaborate in the First End-to-End",1
" and Widevine Help Skynet to Deliver Premium TV Content",1
"Saigon Commercial Bank Partners With  to Establish a Scalable Green Data Center",1
" and ACM-ICPC Announce Global",
"Busan Bank Selects  to Enhance Customer Experience with New Mobile Apps",1
"The Zacks Analyst Blog Highlights: China Mobile, Yingli Green Energy Holding, 21Vianet Group,  and Baidu",
"Google,  named top cloud tech providers",1
"Research and Markets: Developers Pick Google and  as Top Cloud Vendors, New Cloud Development Survey 2010 v.1 Shows",1
"Goldman Research Group Morning Report: Ford, SiriusXM, Bank of America, Citigroup Inc., Ambac Financial, Intel and ",
"CA Technologies to Provide Same-Day Support for  zEnterprise System",
"BMC Software: `New  zEnterprise Is the Logical Extension of Business Service Management`",
" Unveils zEnterprise System, Ushers in Era of Smarter Data Centers",
"RPT- launches faster, more cost-efficient mainframe",1
" launches faster and more cost-efficient mainframe",1
"BigLever Software to Participate at 's Rational Software Development Conference",
"Sapiens, Millbrook and  to Offer on Demand Business Intelligence to Small and...",1
" Unveils Resources to Help Clients Accelerate Access to Information on Demand",1
,
,
" Opens 7th Client Center in Russia",1
"Seven Summits Research Releases Alerts on , MA, SLB, KO, and DRI",
"Krugle Exhibiting at  Rational Software Development Conference",
" stages strong reversal off early low",
"INDIA PRESS-, Wipro in race for Reliance Comm's call centre deal - Economic Times",
"With sales sputtering, Apple's iPad looks to  alliance",
"ScaleBase Distributed Database Software now Available on  Cloud Marketplace",1
"Malauzai Software and Trusteer, an  company Team Up to Help Customers Bancorp Strengthen Security of Mobile Banking Application",1
" Names Chief Accessibility Officer",
"Made in  Labs:  Moves Real-Time Communication and Collaboration Into 3-D",1
"NextChoice &  Collaborate on Major Self-Service Kiosk Deployment at Giant Eagle GetGo Stores",1
"Fusion-io and  Team to Improve Enterprise Storage Performance",1
"TriniTEQ Named an  Business Partner",1
"Cemex to outsource jobs in biggest Mexican deal for ",1
"UPDATE 5-Cemex to outsource jobs in biggest Mexican deal for ",1
"Cemex to outsource jobs in biggest Mexican deal for ",1
"UPDATE 4-Cemex to outsource jobs in biggest Mexican deal for ",1
"CEMEX signe avec  un accord stratégique visant à fournir des services d'externalisation des processus d'affaires et de technologie de l'information",
"Up to 2,000 Cemex jobs could be affected by  contract",-1
"CEMEX unterzeichnet strategische Vereinbarung über Business-Process-Outsourcing- und IT-Services mit ",
"CEMEX Signs Strategic Agreement With  to Provide Business Process Outsourcing And IT Services",1
" Helps Germany's REAL Hypermarkets Personalize Online Coupons for In-Store Shoppers",1
"CEMEX FIRMA ACUERDO ESTRATÉGICO CON  PARA PROVEER OUTSOURCING DE PROCESOS DE NEGOCIO Y SERVICIOS DE TI",
"CEMEX Signs Strategic Agreement with  to Provide Business Process Outsourcing and IT Services",1
"Research and Markets: Service Center Control Desk:  Consolidates and Advances Its IT Service Management Offerings",
"Seven Summits Research Releases Alerts on GS, , SLB, HON, and DOX",
"LogRhythm and PowerTech Present Free Webinar on  System i Log Management for Financial...",
" Video Podcast Explores the Future of Baseball",
"-Affiliated Brooklyn School Graduates Its First Students Ahead of Schedule With Both High School & College STEM Degrees",
"Avnet Technology Solutions Expands Its Integrated Infrastructure Offerings with Cisco and ’s New VersaStack Solution",1
"Research and Markets: Europe Text Analytics Market 2015 - Analysis and Forecast to 2019 Featuring , Microsoft, Oracle, SAP & SAS",
"BRIEF-Madkom signs distribution deal with  Ireland Product Distribution Limited",1
"Research and Markets: Global Software Testing System Integrator Market 2012-2016 with Capgemini S.A., TCS Ltd., and  Corp. Dominating",1
"Research and Markets: BPM Technology Review 2013: ",
"generationE Technologies Receives 2008 Business Partner Service Management Award From ",
"Seven Summits Research Releases Alerts on , PG, DELL, BEN, and CLF",
"Pitney Bowes MapInfo Unveils Location Intelligence Component for (R) Cognos 8...",
"GlassHouse Technologies Clarifies Confusion Over Recent Article on Pending  Lawsuit",-1
"ScaleMP Announces Availability of Its Aggregation Technology for the  BladeCenter(R)...",1
"For Earth Day: a chat with ’s “Building Whisperer,” Dave Bartlett, on the tech behind sustainability",
" preliminary profit beats estimates, shares jump",1
" preliminary profit beats estimates, shares jump",1
"Cognos shareholders approve $5 bln  takeover",
", Pitney-Bowes, others give free green patents",1
"Multinationals drive rebound on 's strength",
"US STOCKS-Multinationals drive rebound on 's strength",
"US STOCKS-Market ends up as  creates optimism",1
"Cognos Shareholders Approve Acquisition by ",
"US STOCKS- spurs rally on Wall Street",1
"US STOCKS-Wall Street rebounds, led by ",1
"Global stocks rally on  results",1
"ADR Report- inspires tech rebound, SAP gains 3 pct",1
"US STOCKS- results spur rebound on Wall Street",1
"RPT-US STOCKS-Wall St rebounds as  results help tech",1
"US STOCKS-Wall St rebounds as  results help tech",1
"RPT-US STOCKS-Market rebounds as  results lift tech",1
"US STOCKS-Market gains on ; Dow, Nasdaq up 1 pct",1
"VAI to Host Series of Best Practice Webinars for Businesses on the  System i Platform",
"Made in  Labs:  to Open Banking Center of Excellence in Vietnam",1
"Made in  Labs:  to Open Banking Center of Excellence in Vietnam",1
"GLOBAL MARKETS-Gold soars on economy woes,  boosts equities",1
"TREASURIES-Bonds slip as  results boost stocks",1
"CrossView Joins 's ISV Advantage Initiative Program",
" earnings and revenue rise",1
"US STOCKS-Futures rise as  lifts tech shares",1
" Innovations to Help Companies Overcome the Challenges of Globalization",1
"European stocks hit session highs on  results",1
"European stocks hit session highs on  results",1
" earnings, revenue rise; shares jump",1
"US STOCKS-Futures extend gains on  profit",1
" Issues Preliminary 2007 Fourth-Quarter and Full-Year Results",
"REG-Intnl Bus. Mach  Issues Preliminary 2007 Fourth-Quarter and Full-Year Results",
"TEXT-Retalix,  to offer joint product to retailers",1
" and Retalix Deliver An Integrated Management Solution to Grocery and Convenience...",1
"Multinationals soar on  results",
" shows its muscle",1
"New Silicon Valley Software Engineering School Expands Mentor Program to Include  Fellow & CTO, Symfony Founder and Top Engineers From Apple, Google",
" Announces developerWorks Premium to Accelerate Speed and Efficiency of Deploying Cloud Projects",1
" and Welltok Transform Benefit and Health Management for Employees",1
"HCL and  to Develop Cloud Solutions to Enable Enterprise Digital Transformation",1
" Completes Acquisition of Worklight",1
"Zacks' Voice of the People Highlights Opportunities With  and Apple",
" Research Nanophysics Breakthrough Captures First-Ever Image of Charge Distribution in a Single Molecule",1
"Buffett--Adding  but more tech unlikely",
"BackWeb Settles Patent Infringement Lawsuit Against , Reports Cash Position of $10.4M at December 31, 2011 and Releases 2010 Annual Report",-1
"BridgeWave Communications to Advance Wireless Network Devices Using Semiconductor Materials From  Research",-1
"Zacks Analyst Blog Highlights: Hewlett Packard, Cisco Systems, Lowe`s,  and Salix Pharmaceuticals",
"CrossView Wins  Beacon Award for Outstanding Business Agility Solution",
"NVIDIA Tesla GPUs Power New  Servers",
"Mainline Recognized by  as a Top Business Partner in North America",
" survey: CEOs say they can't handle growing business complexity",
"Mellanox InfiniBand Solutions and Ethernet Adapters Selected by ",
"Plantronics and  Offer Tools for Businesses to Collaborate and Work Smarter",1
"Sensus Appoints Former  Executive to Lead Strategic Alliances",1
"Thunderhead Wins  Beacon Award for Outstanding Information Management Innovation",
"Cloud Adoption and Managed Service Providers Fuel Global Momentum for  PureSystems",
"Research and Markets: Global Data Warehousing Market Forecasts Report 2014-2018: , Microsoft, Oracle & Teradata Dominate the Industry",1
"Twitter buys patents, seals licensing pact with ",1
"Twitter buys patents, seals licensing pact with ",1
"Research and Markets:  Information on Demand 2013: Highlights from 's 2013 Event",
" SmartCloud Brings Relief to Storm Ravaged Areas",1
" Analytics Seeds International Growth for Delegat's Wine Estate",
"EMC Extends Interoperability Licensing Agreement with  for  zEnterprise Mainframe System Storage Interfaces",1
"Kwality Dairy Selects  Cloud to Drive Supply Chain Efficiencies",1
"UPDATE 2-TSB's testing of new IT platform was inadequate - report",-1
"British lawmakers publish  report into TSB bank IT failure",-1
"BRIEF- Corp - Collaborative agreement to manage Blackboard Inc's datacenters",1
"Bangalore-Based Bank Chooses  Cloud for Core Banking Solutions",1
" Smarter Cities Technology Helps NYC Envision Solar Energy Leadership through CUNY Ventures",1
"Clearsight Advisors served as exclusive financial and strategic advisor to Meteorix on its acquisition by ",
" Closes Acquisition of Meteorix",1
"Boston Children's Hospital to Tap  Watson to Tackle Rare Pediatric Diseases",1
" can't shut down age bias class action - judge",-1
" Opens Threat Intelligence to Combat Cyber Attacks",1
"Nubity Inc. Launches Hybrid Cloud Management Tool on the  Cloud",1
"Musimundo Moves to the  Cloud to Secure its e-Commerce Application",1
"AIG teams with  to use blockchain for 'smart' insurance policy",1
" and Qualcomm Global Marketing Executives to Address the Consumerization of Business-to-Business Marketing",
"St. Petersburg National Research University of IT, Mechanics and Optics Wins -Sponsored International Collegiate Programming Contest",
"Research and Markets: Global Software-defined Storage (SDS) Market 2015-2019 with EMC, HP, , NetApp & VMware Dominating",1
"Independent Survey Shows  Most Popular Hosted Private Cloud Provider",1
" Taking a Hi-Tech Path to Safer, Smarter New Jersey Roadways",1
"New  Cloud Services to Address Education Challenges",1
"Leading  Business Partner Launches Next Generation Offering for Converting Lotus...",
" sees strong growth in Africa for IT sector",
" Helps City of Fort Worth and Tarrant County Create a Smarter Public Safety System",1
"BRIEF- says co, Hortonworks announced expansion to relationship",
"CA Announces 'Day One' Support for 's z/VM 6.1",
"ABN AMRO Extends Infrastructure Services Agreement with ",1
"EnergyAustralia Selects  for Smart Grid, Smart City Initiative",1
" Survey: IT Professionals Predict Mobile and Cloud Technologies Will Dominate Enterprise Computing By 2015",
"Research and Markets: IT Market in Germany 2011-2015: Hewlett Packard, , Microsoft and SAP A.G. Dominate the Market",1
"Equity Briefing: Stock Analysts' New Coverage for July 11th: AMZN, CMA, CUR, EMC, IMPV, , JNPR, KIOR, LTM, MCO, VPHM, VSCI",
"Verdasys joins 's Security Intelligence Partner Program",1
" powers SHOP.CA's new Smarter Commerce online marketplace",1
"Arrow Electronics Reveals ‘Arrow Global Training Alliance’ for  Global Training",
"New Contracts, Dividends, Leadership Changes, and Solar Plants - Research Report on , Crown Castle, Nokia, Yingli Green Energy, and Trina Solar",
"The Rugby Football Union Boosts the Fan Experience with  Analytics and Big Data",1
" Announces Breakthrough with Combination of Security Intelligence and Big Data",1
" Helps McDonald's Serve Up Social Collaboration To Transform Workforce",1
" PureFlex Enables Leading Russian Hospital to Improve Patient Care While Powering Advanced Medical Research",1
"Dombivli Nagari Sahakari Bank Selects  PureSystems over HP and Dell",1
"Kenyan Universities Work With  To Develop IT Leaders Of The Future",1
"Rambus Licenses Patents and Technology Solutions to ",
"BCD and Zend Become Industry’s Primary Resource for PHP-on- i Development Through Expanded Partnership",
" Executive Anne K. Altman Appointed to SPX Corporation Board of Directors",
" to share technology with China in strategy shift: CEO",
" to share technology with China in strategy shift -CEO",
"BRIEF-OCP And  Form Joint Venture",1
"WebLayers Extends Market-Leading Policy Management Capabilities to New  SOA Governance Offerings",
"CrossView Allies with CyberSource to Deliver -Validated Multi-Channel Retail Solution",1
"'s X-Force Group Checks Sovcomflot's Network Infrastructure Security",1
" Offers New Capabilities for Cross-Enterprise Sensor Solutions",1
"MQSoftware Recognized as a Finalist for an  IMPACT Award",
"DataDirect Technologies Makes an Impact at  SOA Conference in Las Vegas",
"Nastel AutoPilot M6(TM) Product Suite Achieves  SOA Specialty Certification",
"Nastel AutoPilot M6(TM) for WBI Wins 'Ready for  Tivoli' Certification",
"Nastel Announces New AutoPilot M6(TM) for  WebSphere ESB and AutoPilot M6(TM)...",
"Group Intelligence Collaborates with AMD to Provide an Online Guide to Joint -AMD...",
"SOA Software Announces Integrated SOA Governance for  WebSphere Process Server and WebSphere Enterprise Service Bus",
"State of Indiana Improves Constituent Service with Joint Thunderhead  Solution",1
"Chordiant Wins 2008  IMPACT Award",
"Wall Street ends down with healthcare, ; United Tech rises",-1
"US STOCKS-Wall Street ends down with healthcare, ; United Tech rises",-1
"US STOCKS-Wall St ends down with healthcare, ; United Tech jumps",-1
"US STOCKS-Wall St struggles for direction; healthcare,  fall",-1
" shares hit five-year low after disappointing results",-1
"GLOBAL MARKETS-, China data weigh on shares; U.S. yields rise",-1
"UPDATE 1- shares hit 5-year low after disappointing results",-1
" shares hit 5-year low after disappointing results",-1
"US STOCKS-Wall St open lower as  drags",-1
"GT Software’s  Champion Dusty Rivers to Present on IMS at  Insight 2015",
"REG-Intnl Bus. Mach  Reports 2015 Third-Quarter Results",
"Research and Markets: System Integration Market in Indonesia 2014-2018: Key Vendors are Accenture, Fujitsu,  and Sigma Cipta Caraka",1
"UPDATE 1- inks contract for UK county joint venture",1
" signs 400 mln pound contract for UK county JV",1
"Nokia Siemens to move some R&D, 235 staff to ",1
" Announces #1 UNIX Benchmark and Compelling Economics for HP Users to Switch",
" Announces #1 UNIX Benchmark and Compelling Economics for HP Users to Switch",
" Receives Frost & Sullivan Award for Global Market Leadership",1
"UK Police Authority and  Sign Shared Services Agreement",1
", Forterra Using Unified Communications in Virtual Worlds to Solve",
"New  Software Brings Web 2.0 to Mobile Phones",1
"Research and Markets: Global Application Performance Management (APM) Software Market 2014-2018 with CA Technologies, Compuware, HP &  Dominating",1
"Research and Markets: Global E-mail Market 2014-2018 with  Corp., Microsoft Corp., Novell Inc., and Openwave Messaging Dominating",1
" Watson Group Invests in Fluid to Transform the Consumer Shopping Experience",1
"Embotics Aligns With , Microsoft, Google, and Rackspace",
", Atos, HP looking at Lufthansa IT infrastructure unit: source",
"UPDATE 1-, Atos, HP looking at Lufthansa IT infrastructure unit -source",
"Euclides Technologies Will Exhibit at the  Maximo Utility Working Group in May",
"Research and Markets: Global Talent Management Software Market 2014-2018:  Corp., Oracle Corp., SAP AG, and SumTotal Systems Inc Dominates the Industry",1
"Research and Markets: Gulf Cooperation Council IT Market Report 2014-2018 with Dell Inc., Hewlett Packard Co.,  Corp. and Lenovo Group Dominating",1
", Atos, HP looking at Lufthansa IT infrastructure unit -paper",
"North Star Group Partners With ",1
"JEGS Electrical Transforming Customer Service, Sales with Help of  and Microsoft",1
" Completes Acquisition of Cloudant",1
" Premiers New Master the Mainframe World Championship",
"Denver-based PEAK Resources, Inc. Wins 2014  Beacon Award for Outstanding Services Solution with Global Technology Services",
"BRIEF-Panasonic, will join hands to develop household systems powered by artificial intelligence - nikkei",1
"BRIEF-'s Danish business to hire 250 people - Danish Foreign Ministry",1
"Hutham S. Olayan Elected to  Board of Directors",
" Plans to Acquire Meteorix, a Leading Workday Services Partner",1
"Time Warner Cable and  Use Enterprise Security Competency Model to Realign Job Descriptions",1
" Expands Portfolio of Cloud Business Solutions with the Launch of Industry Platforms",1
" in talks to buy Storwize for $140 milllion: report",1
" in talks to buy Storwize for $140 mln -website",1
" Unveils Next Generation Flash Storage Solutions",1
"Micro Strategies Wins 2015  Top Performing Business Partner Leadership Award",
"HP,  and Coraid Make TechNavio’s List of Key Vendors in the Global SDS Market",1
" Study: The Real Story Behind Millennials in the Workplace",
"New Atlanta Stadium to Showcase Next Generation Fan Experience with  Technology",1
"Global Transportation IT Spending Market 2015-2019 with Accenture, Cisco Systems, Cubic, GE Transportation Systems,  & Siemens Dominating",1
"BRIEF- reports new experimental laboratory for nanotechnology research in Brazil​",1
"BRIEF- says Cisco and Co security working together to address growing global threat of cybercrime​",
"BRIEF- acquires TIMETOACT GROUP's XCC to launch  Connections Engagement Center",1
" aims to lower cost of using Linux, Apple PCs",1
" Launches Second Cloud Center in Australia",1
" Opens New Cloud Center in Quebec",1
"New Survey Proves  i Capacity to Support Modern IT Initiatives",1
"New Survey Proves  i Capacity to Support Modern IT Initiatives",1
"Research and Markets: Global Smart Cities Market 2015-2019 Featuring Market Leaders, ABB, Alcatel-Lucent, Cisco,  & Siemens AG",
"Research and Markets: IT Market in Philippines 2015-2019: Hardware, Software, and Services with Accenture, Acer, Google, HP, , Oracle & Samsung",
"Research and Markets: Outsourcing Market in the APAC Region 2015-2019 with Accenture, Capgemini, Cognizant, CSC, Fujitsu, Genpact, HP,  & WNS Dominating",1
"Research and Markets: Global IT Outsourcing Market in Capital Markets 2015-2019 with Accenture, Cognizant Technology Solution,  & Tata Consultancy Services Dominating",
"Adobe and  Interactive Experience Announce Global Partnership",1
" Transforms the 2015 US Open with Tennis Apps, Analytics and Acumen",
"Omlis Releases Secure Enterprise Security Technology with ",1
"KwikWork UX 1.3 From enChoice Delivers Configurable Add-On Features for  Content Navigator and Case Manager That Improve Time-to-Solution and Reduce Development Costs",
" and Merge Healthcare Join Forces for Better Development of Advanced Medical Imaging Technology",1
"ABB Selects  as Hosting Provider for Information System",1
"Compugen Receives Outstanding Server Service Award From  Canada",
" and Business Partners Introduce a Linux-Based, Virtual Desktop",1
"MindTouch Introduces New Desktop Suite and New Converters for Mediawiki, Atlassian Confluence and  Lotus Notes",
"New  Report Identifies Six Megatrends Reshaping Governments and Societies Around the World",
"New  Report Identifies Six Megatrends Reshaping Governments and Societies Around the World",
"Hess Corporation Selects  Cognos Software as Business Intelligence Standard",1
" Announces New Business Integration Software, New Clients and Performance Leadership",1
" Research Announces Cloud Breakthrough For Protecting Personal Data",1
"Apress and Trusted Computing Group with Members , Intel Corporation and Johns Hopkins University Release New Book, “A Practical Guide to TPM 2.0: Using the Trusted Platform Module in the New Age of Security”",
"Global Smart Grid Managed Services Market 2015-2019: Key Vendors are Accenture, Capgemini, GE Energy,  and Siemens",1
"Former  VP Subodh Raj joins Grant Thornton to lead West region Business Advisory Services",
"Research and Markets: Singapore IT Market Report 2015-2019 with Google, Hewlett-Packard,  & Microsoft Dominating",1
"Research and Markets: India Analytics Market Report 2015-2019: Cognizant Technology Solutions, Genpact, HP,  & MU Sigma Lead the Market",1
"New Issue- sells $1 bln in floating-rate notes",1
" makes Corpus Christi into a smarter and more sustainable city",1
" Helps Corpus Christi Build a Smarter City",1
" Empowers Business People With Customized Web 2.0 Software",
"Sogeti Group Wins 2008  Beacon Award for Rational Excellence in Software Delivery",
" wins $324 million contact with Bristol-Myers",1
" Awarded 10-Year Contract for Bristol-Myers Squibb Human Resources Services",1
" Teams With Michigan Technological University to Prepare Students for Jobs of the Future",1
" Helps Clients Adopt a Collaboration Agenda to Increase the Speed of Business",1
" Accelerates Cloud Computing With LotusLive",1
" and RIM to Fuel Enterprise Collaboration and Social Networking on the BlackBerry Platform for Mobile Business",1
" Lotus Notes Applications Now on the Apple iPhone Through iEnterprises' Mobile Edge Wireless Solution; Launches at",1
"Good for Enterprise iPhone App Now Supports  Lotus Domino and Notes",1
"ScanSource Communications Enters Agreement with  and ShoreTel to Distribute Integrated Unified Communications Solution",1
" Software Services for Lotus to Resell FaceTime Communications Security and Compliance Solutions",
"RADVISION Enhances  Lotus Sametime 8.5 with High Definition Multiparty Conferencing and Telepresence Connectivity",
"NEC Announces Enterprise-class Unified Communications for SMBs, Fully Integrated with `s Lotus Foundations Appliance",
"Avistar Announces Manageable HD Support Across Its Line of Desktop Videoconferencing Solutions and Extended Support for  Lotus Sametime 8.5",
"Saint Consulting Group Is Award Finalist With , Deloitte, FTI",
" and Business Partners Drive Client Success in the Cloud",1
"Miami Dolphins Transform Sun Life Stadium Into an Entertainment Destination for Fans With  Solutions for Smarter Cities",1
" Unveils New Financial Incentives to Drive Growth With Business Partners",1
" Unveils Playbook for U.S. Cities to Develop Grades 9-14 Schools That Prepare Students for Technology Jobs",
" Research Advances Device Performance for Quantum Computing",1
" in sales alliance with Japan's Ricoh: paper",1
" in sales alliance with Japan's Ricoh - paper",1
"GT Software Announces Day One Support for  CICS Transaction Server for z/OS v5.1",
"Compuware Announces",
"Tasktop Releases Sync Support For  Rational Team Concert 4.0",
"Is this 1992 or 2013? Microsoft, , RIM Reinvent Themselves for the Social, Collaborative Enterprise",1
" Reveals Five Innovations That Will Change Our Lives within Five Years",1
"Virtual Bridges Executives to Speak at  Pulse 2013",
"Sajan Expands Its Partnership With  With Selection by  Brazil",1
"BRIEF-Host Hotels & Resorts Announced Development Agreement With  Research",1
"Jewelry companies team up with  on blockchain platform",1
"UPDATE 1-UK's TSB Bank calls in  to fix IT problems",1
"CEO of UK's TSB bank drafts in  to fix online banking problems",1
"Award-Winning  i Security Expert to Speak on Developing Secure Applications at Spring Conference",
"The Natural Language Processing (NLP) Market Report - Worldwide Market Forecast & Analysis to 2018 With Company Profiles on Prominent Market Players Including , Microsoft and More",
" Cloud-Based Exchange Helps Transform Indian Automotive Industry",1
"The Montana Office of Public Instruction Signs Statewide Deal with  and ConnectEDU to Power Data-Driven College Planning",1
"Afrostream Boosts Video on Demand Service With High-Speed Transfers From Aspera on  Cloud",1
"Afrostream Boosts Video on Demand Service With High-Speed Transfers From Aspera on  Cloud",1
"Rocket Software Introduces New Business Intelligence Tools for  Cognos Users",
" Opens Watson IoT Global Headquarters, Extends Power of Cognitive Computing to a Connected World",1
" Opens Watson IoT Global Headquarters, Extends Power of Cognitive Computing to a Connected World",1
" makes Munich its global center for industrial Internet push",1
" makes Munich its global centre for industrial Internet push",1
" Commits US$100 million to Support China to Nurture Big Data and Analytics Talent",1
"Alpha Anywhere Speeds Development and Deployment of Secure, Scalable Mobile and Web Business Apps with Cloud Hosting in  DataCenters from ZebraHost",
"Service Extensions, Collaborations, Acquisitions, New Business Solutions and Expanded Alliances - Research Report on Microsoft, , Broadcom, Salesforce, and Accenture",
" and Desktone Team to Deliver Desktops as a Service for US Federal Clients",1
" Announces Record Number of Fellows in 51st Anniversary of Innovation Honor",
"German Manufacturer Turns to  to Energize its Infrastructure",1
"Skillsoft and  Reveal New Capabilities for Big Data in Enterprise Learning",1
"Research and Markets: Multidevice Best Practice Guide with Case Studies from PayPal & ",
" Reports Record Online Shopping for Thanksgiving and Black Friday",
"BRIEF-Lundbeck and  Watson Health to collaborate",1
" Scientists Demonstrate Quantum Phenomenon for the First Time Using a Plastic Film",1
"ORSYP Users Gain New Insights Into  POWER Performance With Latest Sysload Agent",
"Methodist Health System Partners with MD Buyline and  Watson to Improve Healthcare Decisions",1
" announces cloud software-development betas",
" Launches Business Analytics Center of Competency in India",1
" To Build Green Data Centre For Slovak Telekom",1
"COSAN Signs R$4.5 Million Contract With  to Redesign IT Infrastructure",1
" Introduces New Offerings for Software Development in the Cloud",1
"Evergreen Energy`s GreenCert Solution for Emissions Management Achieves  Framework Validation",
"Texas withdraws voter registration systems from  contract",-1
" boosts Rational line for product development",1
" buying BPM vendor Lombardi",1
" buying BPM vendor Lombardi",1
" Survey: Americans Choose Investing Over Holiday Spending",
"SK Telecom Builds Cloud Computing Platform with ",1
"Largest Korean Credit Card Company - BC Card - Selects 's System z Mainframe over HP and Oracle",1
" Expands Offerings to Help Businesses Simplify and Manage Advanced Systems Software Development",1
" to Apply Analytics to Improve Customer Service and Loyalty",1
" to Acquire Lombardi",1
"Publicis Groupe and  Outline Aggressive Plan to Pursue Global Commerce Market Opportunity",
"Publicis Groupe and  Outline Aggressive Plan to Pursue Global Commerce Market Opportunity",
" Opens Two New Branches in the Philippines",1
" Launches New Skills Programs to Help Students and Technology Professionals Prepare for Jobs of the Future",1
"Hertz On Demand and  lead on smart charging initiative for electric vehicles",1
" Names Eight Prolifics Technical Staff",
"The Zacks Analyst Blog Highlights: EMC, NetApp, Hewlett-Packard,  and Dell",
"Data Storage Corporation Expands Waltham Data Center With  iSeries Hardware Supporting Increased Demand for",1
" Experts Deliver Recommendations to Ghana Ministry of Health for Increasing Access to More Affordable Health Care",1
", United States Golf Association Begin Four-Year Partnership With Launch of usopen.com",1
" Helps Clients Reduce Data Management Costs With New Informix Dynamic Server",1
"Perficient Joins Cross-Industry  Data Governance Council",
" Announces Availability of Powerful New Solutions for Mid-Sized Companies",1
"Spansion and  Sign Cross Licensing Agreement",1
" and Matheson Tri-Gas to Collaborate on Semiconductor Manufacturing Technology",1
" Cognos Performance Management Software Helps Banks Efficiently Price New Deals...",1
"Harvard Business Review Highlights Seriosity,  Collaboration",1
"Zacks Broker Upgrade Highlights: Medco Health Solutions, Hess Corp.,  and Campbell's...",
"Harness SQL for Oracle 11g,  DB2, and Microsoft SQL Server 2008",
"Cúram Software Partners with  on Technology Framework to Advance Social Services Agencies",1
"Leading Social Enterprise Management Software Provider Partners with  on Technology Framework to Advance Social Services Agencies",1
"Critical Alerts for , Hess, Kohl's, ICICI Bank, and Eldorado Gold Released by Seven Summits Research",-1
"PacketMotion Announces User Activity Management for  Mainframes",
", EPA Ireland Team for Smarter Water Management",1
"Made In  Labs: New  Analytics Software Helps Doctors Transition To Predictive Healthcare",1
" Announces Student Winners of Watson Case Competition from Cornell University",
"Imagine Solutions Receives 2012  Excellence Award for Enterprise Content Management",
"Perficient Wins Integration Excellence Award at `s IOD 2012",
"Research and Markets: 2012 Report on the $1 Trillion US Technology Sector Featuring Major Companies such as AT&T, , Intel, and Microsoft",1
"Conditional Redemption ofCorTS Trust IV for  Debentures, Series 2002-9",
"Bangkok Hospital Group and  Collaborate on Smarter Healthcare Initiative",1
"Research and Markets:  in 2009 to 2013: A Strategic Analysis of how the Current Global Financial Crisis will Affect  and the Rest of the IT Industry",
"ACI Worldwide raises buyback program,  to take stake",
"ACI Worldwide raises buyback program,  to take stake",
" Helps Cities Worldwide Measure Public Social Sentiment on Critical Issues",1
"Former er is Rational Choice for SmartBear",
"Research and Markets: Global Financial Performance and Strategy Management Market 2011-2015 Report: , Oracle, SAP AG, and SAS Institute Dominate",1
"REG-Intnl Bus. Mach  Board Approves Regular Quarterly Cash Dividend",
" Board Approves Regular Quarterly Cash Dividend",
"Developers Rate  Top Private Cloud: Evans Data Corporation Survey",1
"PeopleCube`s Resource Scheduler for Lotus Notes Achieves",
"EU opens anti-trust probe of  mainframe business",-1
"Research and Markets: Cyber Security - 2011 Global Strategic Business Report with 127 Company Profiles Including Key Players such as , Symantec and AVG",
"® Live Broadcast: Expert IT: Accelerate Big Data and Cloud with Expert Integrated Systems Hosted in Micro Strategies Innovation Centers - NY and PA",
"GLOBALFOUNDRIES, , Intermolecular Collaborate to Speed Advanced Logic Development",1
"InfoSystems to Showcase Technology Innovation and Testing Facility with Addition of  PureSystems",
"Acacia Subsidiary Enters into License Agreement with ",1
"Mayor Emanuel Announces  Grant to Reinvigorate Chicago's K-12 Schools and City Colleges, Help Increase Student Readiness for 21st Century Jobs",
" buys Q1 Labs to expand in security software",1
"UPDATE 3- buys Q1 Labs to expand in security software",1
" expands in security software with Q1 Labs buy",1
" Extends Presence in Central and Eastern Europe with New Office in Ukraine",1
" to Acquire Q1 Labs to Drive Greater Security Intelligence",1
"Micro Focus Announces Revolutionary Approach to  Mainframe Application Testing",
"Ecologic Analytics Boosts Meter Data Management with  Informix Software",1
"eMeter Showcased at the  Forum La Gaude in Europe",
"GetThere Integrates Business Travel Technologies with ",1
"Mitsubishi Electric Automation Introduces Real-Time Factory Data Solution for Maximo and other  SOA Applications",
" Delivers New Talent Management Service for Mid-Market Companies",1
" Raises the Bar on Security Testing",1
"Former  Executive Diana Hage Hired as Chief Executive Officerat RFID Global Solution, Inc.",
" computer will have power of 2 million laptops",1
"Palamida Achieves",
"Actuate to Highlight Value Added Products for BIRT at 2009  Pulse Conference",
" computer will have power of 2 million laptops",1
"Investor lawsuits dismissed over 's 2014 write-down",1
"Investor lawsuits dismissed over 's 2014 write-down",1
"UPDATE 1-Investor lawsuits dismissed over 's 2014 write-down",1
