499971,20140801 9:00AM UTC,Reflexis Chooses IBM Cloud Infrastructure To Power Retail Cloud Offering,1
502913,20141011 7:14AM UTC,"Research and Markets: Global Software Testing Services Market in the BFSI Sector 2014-2018: Key Vendors are Accenture, Capgemini, IBM and Wipro infotech",1
502979,20141011 6:58AM UTC,"Research and Markets: Global Governance, Risk, and Compliance (GRC) Platform Market 2014-2018: Key Vendors are EMC, IBM, MetricStream and NASDAQ OMX Group",1
506065,20130725 8:34PM UTC,U.S. judge approves IBM's foreign bribery case settlement with SEC,
506142,20130725 7:21PM UTC,U.S. judge approves IBM's foreign bribery case settlement with SEC,
506145,20130725 7:21PM UTC,UPDATE 2-U.S. judge approves IBM's foreign bribery case settlement with SEC,
506302,20130725 5:35PM UTC,U.S. judge signs off on IBM bribery case settlement,
507334,20130725 11:56AM UTC,IBM Unveils New Software to Help Organizations Identify and Predict Security Risk,1
507833,20130725 9:30AM UTC,"The Zacks Analyst Blog Highlights: Cisco Systems, Sourcefire, IBM, Juniper and EMC",
511610,20120910 10:23AM UTC,IBM and CANAL+ Group Delivers Digital Content to Consumers at Accelerated Rate,1
511674,20120910 10:12AM UTC,IBM Analytics to Support Jet Airways' Green Initiatives,1
518988,20170714 9:13AM UTC,"BRIEF-IBM collaborates with Stockx to design, build and deploy a new app on IBM Cloud",1
519043,20170714 8:36AM UTC,BRIEF-IBM and Automation Anywhere team up to help businesses streamline operations​,1
520379,20131206 2:00PM UTC,Made in IBM Labs: Helping Clients Securely and Reliably Migrate Cloud Data,1
521457,20131206 8:00AM UTC,"IBM, Dexia and Several Major Financial Institutions across Europe agree to a 1.3 Billion US Dollar Sourcing Deal for IBM to Build and Manage their IT",1
522923,20070125 11:02 AM EST,IBM says 2007 EPS likely boosted by unit sale,1
523178,20070125 08:21 AM EST,Ricoh in talks to buy IBM digital printer business,
523274,20070125 07:37 AM EST,"IBM, Ricoh form joint venture",
523359,20070125 06:25 AM EST,"Dassault Systemes shares up on IBM, Siemens deals",
523479,20070125 04:52 AM EST,Ricoh in talks to buy IBM digital printer business,
523670,20070125 01:37 AM EST,Dassault Systemes and IBM expand partnership,1
532268,20150702 7:41AM UTC,"Research and Markets: Global Security Testing Market 2015-2019 with Accenture, Cisco Systems, HP, IBM, Veracode & WhiteHat Security Dominating",1
