5104384,"IBM not bidding for Satyam - source",
5105348,"IBM-Sun deal might leave Fujitsu sulking",
5105392,"DEALTALK-IBM-Sun deal might leave Fujitsu sulking",
5105629,"IBM among 8 shortlisted for Satyam bidding: report",1
5105638,"IBM among 8 shortlisted for Satyam bidding -report",1
5106286,"BRIEF-IBM and Goldcorp Team to bring Watson to the Mines",1
5109650,"Vicom Infinity to Resell Trusted Computer Solutions` Automated Tool for Hardening Linux on IBM System z Mainframes",
5110063,"Petrom and IBM Team Up for 10-Year Data Center and Services Agreement",1
5110421,"Arrow ECS Signs Exclusive Agreement To Deliver `Butterfly` AnalysisTool for IBM Resellers",
5110824,"IBM Introduces New Cloud Collaboration Services",1
5110863,"IBM Canada and Toronto Community Foundation Connect Canadians to Causes",
5110985,"ScaleMP Extends SMP Capabilities to IBM`S X3850 X5 Servers",
5111211,"Danish Ministry Hires IBM to Deliver Smart Defense in Denmark",1
5114686,"IBM and Storebaelt Ltd. in New 3-Year Services Contract",1
5114706,"IBM and Storebaelt Ltd. in New 3-Year Services Contract",1
5114893,"Microsoft Deploys IBM iDataPlex in High Performance Computing Labs",1
5115112,"Voltaire Announces Support for IBM iDataPlex System",
5115144,"Mellanox Announces Support for IBM iDataPlex System",
5117516,"IBM Acts to Enhance Security of Virtual Environments",1
5119170,"TABLE-Marktec <4954.Q>-2008/09 group results",
5119835,"IBM, Fukuoka Waterworks Team to Increase Availability of Drinking Water",1
5119836,"Power and Water Corporation Taps IBM to Aid in Asset Management Program",
5119838,"IBM Helps the Lower Colorado River Authority Improve Water and Energy Management in Central and South Texas",1
5121363,"IBM Opens New Research Center in China",1
5121486,"NCO Consortium Taps Cisco, IBM and Thales for New Leadership Team",1
5121764,"IBM Ranked #1 in Global Application Outsourcing Services Market",1
5122267,"Backus-Sabmiller Strengthens Processing Capacity With IBM Infrastructure",1
5122296,"Banco De Guayaquil Goes Live With New IBM Infrastructure",1
5123837,"IBM Announces Opening of Cash Tender Offers to Acquire ILOG; Acquisition Will Enhance Business Process Management",1
5124997,"NiSource and IBM Complete Restructuring of Business Services Agreement",1
5125212,"IBM Software Powers Greenhouse Gas Meter",1
5125647,"Aloha Airlines Selects IBM",1
5125653,"Aloha Airlines Selects IBM",1
5126733,"Seven Summits Research Releases Alerts on BAC, IBM, DELL, AXP, and FNM",
5127071,"IBM Strengthens Security Portfolio With New Identity Management Software",1
5128012,"Broadcast International Inks Deal with IBM for Breakthrough Video Compression Technology",1
5128691,"REG-Geong International Limited: Awarded IBM Core Supplier Status",
5129493,"Ogilvy France Wins 2013 Outdoor Lions Grand Prix Award for IBM ‘People for Smarter Cities’ Campaign",
5130118,"IBM Team Delivers Recommendations To Improve Senior & Youth Services In Malacca",1
5130147,"Research and Markets: Global Next Generation Telecom Application Server Market Report 2013 - Oracle, IBM, Broadsoft and Comverse Dominate",1
5134113,"Digital Travel Pioneer Terry Jones Launches WayBlazer, Powered by IBM Watson",1
5134114,"IBM Unveils New Start Ups and Ecosystem Partners Delivering Watson-Powered Apps in the Cloud",1
5134116,"IBM Watson Accelerates Global Expansion",1
5134190,"IBM and GenieMD Tap the Power of Watson to Help Patients and Family Caregivers Better Manage their Health",1
5134192,"Digital Travel Pioneer Terry Jones Launches WayBlazer, Powered by IBM Watson",1
5135575,"Research and Markets: North America Network Security Platform MSSP Vendor Rankings Report - Top 4 Market Leaders are AT&T, Dell SecureWorks, IBM, and Verizon",
5136151,"DBI Software Announces pureFeat(TM) V6.1 Performance Management Suite for IBM DB2 LUW",
5140303,"ReadySpace Launches Cloud Service on IBM Power Systems",1
5140324,"Cigital Teams with IBM to Provide Organizations with Greater Insight into Application Security Management Challenges",1
5140642,"IBM Brings Cyber Threat Analytics to The Cloud",1
5141955,"REG-Intnl Bus. Mach IBM Reports 2015 First-Quarter Results",
5143978,"IBM cuts Sun Micro offer to $9.50 a share: source",
5143981,"UPDATE1-IBM cuts Sun Micro offer to $9.50 a share-source",
5143988,"IBM'S buyout of Sun is just good sense: analysts",
5146588,"Computer Geniuses and Future IT leaders Match Strength at the IBM-sponsored 'Battle of the Brains'",
5147348,"IBM Unveils New Resources to Help Software Partners Gain Skills and Generate Leads",1
5147356,"Mayo Clinic and IBM Advance Early Detection of Brain Aneurysms",1
5147649,"Mayo Clinic and IBM Advance Early Detection of Brain Aneurysms",1
5150078,"IBM buys Web analytics software company",1
5150558,"IBM to buy web analytics firm Coremetrics",1
5150560,"UPDATE 2-IBM to buy web analytics firm Coremetrics",1
5150945,"IBM to set new mobility strategy with launch of software development lab",1
5151059,"Gresham Announces Strategic Relationship with Rocket to Boost Tape Reporting for Global Users of IBM`s Tivoli Storage Manager",
5152565,"Arrow ECS zeichnet IBM Software zum bestehenden IBM Hardwarevertrag",
5152569,"Arrow ECS Adds IBM Software to Existing IBM Hardware Offerings in Germany",1
5154046,"UPDATE 1-India Idea Cellular outsources to IBM, $800mln deal",1
5154161,"India Idea says IBM deal valued at up to $800 mln",1
5154165,"India's Idea signs 10-yr pact with IBM's local unit",1
5154222,"India's Idea to ink outsourcing deal with IBM-paper",1
5154483,"ActiveState Joins EMC, IBM, HP, Pivotal, Rackspace, SAP, VMware and CenturyLink to Bring Open Multi-Cloud Platform-as-a-Service to Enterprise Computing",
5155008,"IBM to Infuse Power Systems into SoftLayer, Bolstering Big Data in the Cloud",
5155009,"IBM Drives Cloud Adoption Through Ecosystem, Open Support",1
5155052,"Twilio Brings Communications to the IBM Cloud Platform",1
5155152,"IBM Invests $1B to Deliver Unique Platform-as-a-Service Capabilities to Connect Enterprise Data and Applications to the Cloud",1
5155845,"CrowdStrike Inc. Partners with IBM to Launch Advanced Cyber Threat Intelligence Service",1
5156276,"IBM to Acquire Cloudant: Open, Cloud Database Service Helps Organizations Simplify Mobile, Web App and Big Data Development",1
5156336,"Arxan Technologies Partners With IBM to Protect Mobile Apps Against Attacks",1
5156978,"SafeGuard World International's Chief Administrative Officer Shares Bold Moves at IBM's Pulse 2014 Event in Las Vegas",
5157188,"STEALTHbits to Showcase QRadar Integration at IBM Pulse 2014",1
5159911,"Research and Markets: Global Threat Intelligence Security Market 2014-2018 - Market Leaders are IBM, McAfee, Symantec & Trend Micro",1
5160268,"Research and Markets: Taiwan Structured Data Management Software Market 2014-2018 with IBM, Microsoft, Oracle, SAP & Sybase Dominating",1
5162013,"Research and Markets: Global Retail Banking IT Spending Market 2014-2018 - Dell, HP, IBM & Microsoft Dominates the Industry",1
5162031,"Research and Markets: UK Public Sector Outsourcing Market 2014-2018: Leading Vendors Dominating are Capgemini, CSC, HP& IBM",1
5162157,"Research and Markets: Global IT Services Market 2014-2018 with CSC, Fujitsu, HP & IBM Dominating",1
5162503,"Lenovo says $2.1 billion IBM x86 server deal to close on Wednesday",
5162508,"UPDATE 1-Lenovo says $2.1 bln IBM x86 server deal to close Wednesday",
5162711,"Lenovo Set to Close Acquisition of IBM’s x86 Server Business<0992.HK>",
5162715,"Lenovo says $2.1 bln IBM x86 server deal to close Wednesday",
5163465,"Wall Street falls on day after big gains as IBM, Intel drag",-1
5163589,"US STOCKS-Wall St falls on day after big gains as IBM, Intel drag",-1
5163600,"Key Information Systems Wins IBM Video Contest",
5163800,"US STOCKS-Wall St falls on day after big gains as IBM, Intel drag",-1
5164320,"US SMALL/MIDCAPS-IBM, Intel results weigh on stocks",-1
5164520,"US STOCKS-Wall St slips on IBM, Intel; Chesapeake slides",-1
5164802,"XtremeData Hires Former IBM Analytics Leader",1
5165066,"US STOCKS-Wall St eases on IBM, Intel; Chesapeake slumps",
5165551,"US STOCKS-Wall St lower as IBM, Intel drag",-1
5165885,"Zacks Bull and Bear of the Day Highlights: T. Rowe Price Group, United Continental, IBM, Intel and Yahoo",
5165968,"US STOCKS-Wall St set to open lower; IBM, Intel off early",-1
5168256,"REG-Intnl Bus. Mach IBM Reports 2012 First-Quarter Results",
5171924,"African Banks Turn to IBM to Support New Wave of Innovation in Banking Services",1
5172123,"New Issue of IBM Journal of Research and Development Focuses on Cloud Computing",
5173511,"ExaGrid Achieves IBM Tivoli Storage Manager (TSM) Certification",
5173620,"IBM Advances Analytics Skills Program to Universities Globally",1
5175985,"Peace Corps and IBM Corporate Service Corps Team Up to Help Communities Around The World Thrive",1
5176855,"IBM Chairman, President & CEO and Distinguished Philanthropist Virginia Rometty to Receive 2016 Horatio Alger Award",1
5177549,"IBM i Modernization Solution Provider Fresche Legacy Secures US$6 Million Strategic Investment From Fonds de solidarite FTQ",1
5180341,"IBMA Announces International Bluegrass Music Awards Nominees",
5181516,"Marathon Technologies Selected by IBM Japan for Fault Tolerant Computing",
5181836,"Australian Bureau of Statistics Adopts IBM Social Software to Boost Employee Collaboration",1
5183711,"IBM and Reflexis Tap the Power of Watson to Transform Retail",1
5184330,"IBM and Sellpoints Tap the Power of Watson to Help Manufacturers Transform the Ecommerce Industry",1
5184819,"Research and Markets: ANZ Energy Management Services (EMS) Market in the Industrial Sector Report 2014 Featuring IBM, HP, CA Technologies, Compuware, BMC, Dell, Oracle & Riverbed",
5186261,"Research and Markets: Global Web Analytics Market Outlook 2019: Active Vendors in the $3.09 Billion Market Include IBM, Adobe Systems, Oracle, SAS, Google and Yahoo",
5187808,"BRIEF-IBM and Bell transform enterprise mobility in Canada",1
5189844,"Database wars: IBM, Oracle's Ellison trade zingers",
5189928,"NSCore NVM IP",
5192286,"Australian Research Organization Selects IBM Technology To Help Develop Smarter Food Crops",1
5199041,"Thane Bharat Sahakari Bank Selects IBM PureSystems to Improve Client Experience, Server Utilization",1
5206528,"The Zacks Analyst Blog Highlights: Cisco Systems, IBM, Lithia Motors, Constellation Brands and Barrett Business Services",
5207611,"Research and Markets: Global STS Translation Market 2014-2018: Key Vendors are AT&T, IBM, SpeechTrans & Voxtec International",
5209025,"Honda picks IBM and Dassault to help build F1 cars",1
5209211,"Honda picks IBM and Dassault to help build F1 cars",1
5209228,"Honda picks IBM and Dassault to help build F1 cars",1
5209603,"IBM buying Unica for $480 million",1
5209830,"IBM acquires marketing automation firm Unica for $480M",1
5210011,"Aprimo Recognizes that IBM Acquisition of Unica Corporation Indicates Demand for Marketing Automation and Measurement Solutions",1
5210245,"IBM buying Unica for $480 million",1
5210630,"IBM to buy marketing software co Unica",1
5210638,"UPDATE 3-IBM to buy marketing software co Unica",1
5211289,"Frost & Sullivan Names IBM North American Market Leader for Managed Security Services",1
5211402,"IBM to Acquire Unica Corporation",1
5215562,"The Trade Desk, Inc. Completes Audience Data Integration with IBM Digital Analytics",1
5216695,"Halcyon Software Announces Advanced Job Scheduler v11 for IBM i to Improve Business Continuity",
5218248,"Research and Markets: IT Market in the Nordic Region 2014-2018 with Accenture, Capgemini, HP & IBM Dominating",1
5218977,"Infonetics: Cloud services to top $200 billion by 2018; Google, IBM, Amazon lead market",1
5219146,"Dow Water & Process Solutions Taps IBM Cloud for New Customer App",1
5219169,"WOOX Innovations Signs 10-year Agreement with IBM to Move to a Hybrid Cloud Model",1
5219461,"IBM Study: IT Departments Build Shared Value, Shared Belief with Business Leaders",
5219841,"Skechers, InvenSense, Cisco Systems, IBM and Oracle highlighted as Zacks Bull and Bear of the Day",
5221842,"Toshiba, IBM y AMD desarrollan la celda FinFET más pequeña del mundo con compuerta metálica High-k",
5221843,"Toshiba, IBM e AMD desenvolvem a menor célula FinFET SRAM do mundo com high-k/metal gate",
5221844,"Toshiba, IBM und AMD entwickeln weltweit kleinste FinFET SRAM-Zelle mit High-k/Metall-Gate",
5222923,"Toshiba, IBM et AMD développent la plus petite cellule SRAM à FinFET du monde à porte métallique et k élevé",
5223091,"Toshiba, IBM, and AMD Develop World’s Smallest FinFET SRAM Cell with High-k/Metal Gate",1
5223347,"IBM Completes First Pilot of Chordiant Customer Experience Front-Office Solution At KIT Finance Investment Bank",1
5229110,"IBM Expands U.S. Federal Cloud Ecosystem with Five New Partners",1
5229134,"IBM Rallies Developers to Help Build New Cloud Apps for First Responders",1
5229307,"For Second Year in a Row, Cloud Benchmark Reveals IBM SoftLayer Nearly Three Times Faster than Amazon Web Services",
5233720,"U.S. judge declines broker guilty plea in IBM insider trading case",-1
5233786,"U.S. judge declines broker guilty plea in IBM insider trading case",-1
5236106,"Datawatch Wins IBM Insight 2014 Hackathon with Innovative Internet of Things Visualization App",
5236748,"Research and Markets: Global Datacenter Automation Software Market 2014-2018: Key vendors are BMC Software, HP, IBM & VMware",
5236905,"Silanis Joins with IBM to Deliver e-SignLive™ Giving Canadian Businesses a Best-in-Class E-Signature Solution Hosted in Canada",1
5236931,"Research and Markets: Global Parking Management Systems Market 2014-2018: Key Vendors are Garmin, IBM, Oracle and Raytheon",1
5237493,"BRIEF-IBM reduces stake in Certus Capital to 0.08 pct",-1
5237515,"Lenovo CFO: 50 percent of $5.2 billion spent on Motorola, IBM server acquisitions booked as intangible assets",
5237532,"Lenovo CFO: 50 pct of $5.2 bln spent on Motorola, IBM server acquisitions booked as intangible assets",
5239474,"IBM, Canonical/Ubuntu, Novell, Red Hat to Deliver Microsoft-Free Desktops Worldwide",1
5239488,"Fitch Affirms IBM's IDR at 'A+'; Outlook Stable",1
5239551,"IBM Announces New Products and Initiatives to Enable Next-Generation Linux",1
5239575,"IBM Contributes Key Open-Source Code for Linux Supercomputers",1
5240775,"IBM eDiscovery Software Helps Organizations Win the Compliance Battle",
5241114,"Yugma Outpaces Microsoft, IBM, Adobe in Independent Web-Conferencing Review",-1
5241213,"SUSE Linux Enterprise Real Time Now Certified and Supported on IBM Hardware and Middleware",1
5241349,"AT&T follows Google and IBM, unveils 'cloud computing'",1
5243460,"BRIEF-IBM acquires privately owned Optevia",1
5244294,"Oracle shares fall after results; IBM, SAP down",-1
5244299,"After the Bell-Oracle shares fall after results; IBM, SAP down",-1
5245790,"Prolifics Presents Four Tracks at IBM's IMPACT 2008, and Launches its 'SOA Smart...",
5246216,"IBM, Academia Launch Autonomic Research Collaboration for Cloud Computing",1
5246975,"IBM's Corporate Service Corps Heading to Six Emerging Countries to Spark Socio-Economic Growth While Developing Global",1
5248131,"IBM lays off 1,570 U.S. workers to cut costs",-1
5248137,"IBM lays off 1,570 U.S. workers to cut costs",-1
5248776,"Fitch cuts IBM's credit rating on stock buybacks",-1
5249212,"IBM buys back 8 pct of shares, raises EPS forecast",1
5249620,"IBM Announces Security Forensics Capabilities to Help Protect Critical Data",1
5251687,"AT&T And IBM Join Forces To Deliver New Innovations For The Internet of Things",1
5256481,"IBM involved in failed IT plan for UK spies-report",-1
5256618,"IBM Opens Linux Innovation Center in Kazakhstan",1
5256697,"CA Announces 'Day One' Support for IBM's z/OS V1.11",
5257947,"Zacks Analyst Blog Highlights: IBM, Hewlett-Packard, Dell, Microsoft and Cisco Systems",
5257973,"POSCO Adopts IBM Workplace Safety Technology at FINEX Steel Plant",1
5261334,"BRIEF-IBM board authorizes $3 bln for stock repurchase",1
5264510,"IBM, Cisco, Microsoft Plan Green Cloud Cities",
5265165,"Trend Micro Achieves IBM Premier Business Partner Status and Highlights Integrated Endpoint Security Capabilities With IBM's Tivoli Endpoint Management Platform at IBM Pulse 2011",
5265210,"Lighthouse Security Group Wins Prestigious IBM Tivoli Award",
5265615,"ZSL Launches Manage IT Services for IBM Virtual Desktop",
5266762,"Manhattan Associates Recognizes Deloitte, enVista, Fortna, IBM and Logistica de Mexico...",
5267049,"Equifax and IBM now Allow Government Agencies to Move Sensitive Processes & Information Online with Strong Authentication",1
5267831,"IBM Helps Cities Take the Guesswork Out of City Services",
5269368,"IBM International Group sells $3.5 bln 18-month floaters",1
5269426,"European Commission Approves Acquisition of Cognos by IBM",1
5270632,"IBM Enhances Relationships With Mobile Partners Motorola, Nokia, RIM, Sybase and Commontime",1
5270907,"EU clears IBM's purchase of software maker Cognos",1
5271849,"IBM to Manage GSH Group's Customer Contracts With a Single System",1
5280006,"NewMarket Technology, Inc. Releases Update on Chinese Operations, Management, and Partners IBM, Sony, HP and Hitachi",
5283667,"EQUITY ALERT: The Rosen Law Firm Reminds International Business Machines Corporation Investors of Important Deadline in Class Action - IBM",
5284872,"Russia's Leading Investment Bank BCS Financial Group Selects IBM Commerce to Bring New Experiences to its Clients",1
5287607,"Research and Markets: Global Software Testing Services Market 2012-2016 with Capgemini SA, IBM Corp., and Wipro Ltd Dominating",1
5288190,"Made in IBM Labs: Dynamically Managing Network Bandwidth in a Cloud",1
5288428,"ING Vysya Bank Selects IBM MobileFirst to Support Business Growth",1
5289036,"Acquisition, Earnings Reports, and Innovative Solutions - Research Report on IBM, ServiceNow, Xerox, CSC, and Riverbed",
5289078,"Digital Media Executives from ABC Television, Answers.com, ESPN, IBM, Meredith, Rodale, and Scripps to Convene On The Future of Ad Tech",
5289842,"IBM Research to Accelerate Big Data Discovery",1
5291200,"IBM Delivers New Mobility Services for the Healthcare Industry",1
5291997,"NEC joins IBM on chip project",1
5292117,"Godiva Selects IBM for Global Outsourcing Services Agreement",1
5293021,"Japan's NEC Electronics joins IBM on chip project",1
5302189,"IBM helps Itella Streamline Business Operations with a Private Cloud Solution",1
5303520,"IBM to cut 1,315 jobs in U.S.",-1
5303605,"IBM to cut 1,315 jobs in U.S., union says",-1
5305229,"IBM taps Rometty to succeed Palmisano as CEO",
5305231,"Instant view: IBM CEO Palmisano will hand reins to sales chief",
5305237,"UPDATE 5-IBM taps Rometty to succeed Palmisano as CEO",
5306465,"Teleran(C) Announces Release for Managing Analytics and Large Data Warehouses on IBM System z",
5306997,"REG-Intnl Bus. Mach David N. Farr Elected to IBM Board of Directors",
5307023,"David N. Farr Elected to IBM Board of Directors",
5307449,"REG-Intnl Bus. Mach IBM Board Approves Quarterly Cash Dividend",
5307484,"IBM Board Approves Quarterly Cash Dividend",
5308168,"IBM Launches Netezza Appliance to Help Communications Services Providers Analyze Networks and Gain Consumer Insight",1
5308219,"New IBM Software Helps Analyze the World's Data for Healthcare Transformation",1
5308278,"IBM Business Analytics Helps Improve Customer Retention by Nearly 50 Percent at XO Communications",1
5309332,"TerraEchos Named IBM Premier Business Partner",1
5309631,"Karmasphere Announces Quick-Start Hadoop Virtual Appliance for Developing Analytics on IBM InfoSphere BigInsights",1
5310631,"REG - Earthport PLC - Growing Global Payments Capabilities for IBM",
5315704,"Made in IBM Labs: IBM Researchers Develop Shield to Mask Sensitive On-Screen Information",1
5317390,"REFILE-UPDATE 2-IBM Q3 revenue falls, but tops forecasts on cloud, analytics growth",-1
5319395,"IBM Brings New Cloud Offerings, Research Projects and Pricing Plans to the Mainframe",
5319581,"IBM Debuts new Mobile, Storage and Hadoop Offerings for the Mainframe",1
5320643,"Earnings Release Schedules, Strategic Tie-Ups, New Product Launches, Court Rulings, and Stock Price Updates - Analyst Notes on Google, IBM, Qualcomm, Baidu, and LinkedIn",
5324422,"Yale School of Management and IBM Collaborate to Prepare Students with Analytics Skills for the Next Generation of Jobs",1
5326086,"Accelrys 2011 North American User Group Meeting to be Keynoted by IBM",
5329037,"Technology & Services Deployments, New Board Member, Financial Results, and Consumer Behavior Study Results- Research Report on IBM, Rackspace, Riverbed, NCR, and FIS",
5330053,"IBM Helps Indonesia's Bank Ekonomi Raharja Manage Rapid Growth",1
5330496,"Research and Markets: Managed Security Service Providers Market in the UK 2011-2015 with BT Global Services, Computacenter plc. and IBM Corp. Dominating",1
5339819,"Google, IBM, Mellanox, NVIDIA, Tyan Announce Development Group for Data Centers",1
5339942,"IBM forms alliance with Google, Nvidia to boost chips unit",1
5339949,"IBM forms alliance with Google, Nvidia to boost chips unit",1
5340958,"Strong Earnings, Partnerships, and Expansion Boost Tech Growth - Research Report on LinkedIn, Yelp, IBM, Dell, and Cray",
5341913,"New IBM Flex Systems Allow Clients to Build Larger Clouds in Smaller Data Centers",1
5341944,"Techquity: Apple hits a high note; IBM takes a tumble",-1
5343333,"Option bulls line for IBM calls after Intel results",1
5343339,"Option bulls line for IBM calls after Intel results",1
5345024,"Florida Department of Juvenile Justice to Reduce Rate of Re-offenders with IBM Predictive Analytics",1
5345508,"OpenSpan and IBM to Host Webinar on Integrating Lotus Solutions",
5346257,"IBM, Lenovo server deal in limbo over security worries: WSJ",
5346273,"IBM, Lenovo server deal in limbo over security worries -WSJ",
5346349,"U.S. charges two more in IBM insider trading case",-1
5346353,"UPDATE 2-U.S. charges two more in IBM insider trading case",-1
5346541,"Research and Markets: IT Market in Canada 2014-2018 with Cisco Systems Inc, Hewlett-Packard Co., IBM Corp, Microsoft Corp Dominating",1
5347479,"U.S. charges two more in IBM insider trading case",-1
5348251,"St. Petersburg State University Wins Prestigious IBM-Sponsored",
5348280,"IBM Ranked Among Top 3 Cloud Providers by Synergy Research",1
5348867,"Oracle ZFS Storage ZS3-2 Sets World Record on SPC-2/E Benchmark, Beats IBM and HP on Price/Performance",-1
5348881,"Qatar Public Works Authority 'Ashghal' Selects IBM for Smarter Infrastructure",1
5349995,"IBM offers Symphony on Keepod USB devices",
5350633,"IBM Scientists Reinvent Medical Diagnostic Testing",1
5350734,"IBM's new service jumps on cloud computing bandwagon",1
5350753,"IBM Research Helps Italian Orthopedic Institute Perform Deep Analytics to Treat Rare Skeletal Diseases",1
5351834,"IBM Helps Tracker Networks Enhance Business Resilience Requirements",1
5352027,"IBM Expands Global Intelligent Utility Network Coalition to Advance Smart Grid Development",1
5352088,"IBM Awards Manhattan Associates' Distributed Order Management as",
5352208,"IBM, VMware and NSEC Partner to Simplify Computing on the Go",
5352389,"NextIO to Incorporate Virtualization Technology Into IBM Cluster Solutions",
5352679,"APTARE StorageConsole Backup Manager Attains Ready for IBM Tivoli Software Validation",
5352857,"APTARE StorageConsole Backup Manager Attains Ready for IBM Tivoli Software Validation",
5352906,"BluePhoenix Solutions Awarded a Multi-Million Dollar Contract by IBM to Modernize Mission Critical Systems of a Global Tier 1 Retail Chain",
5361081,"IBM Smarter Cities Solution Enables Maryland to Expand Health Insurance Options for Citizens",1
5361740,"Xi'an University of Architecture and Technology Enrolls IBM PureSystems to Elevate Student Experience",1
5367857,"Haddon Hill Group Hires IBM Distinguished Engineer",1
5368526,"Holiday Shopping Trend Report, Upcoming Presentations, Expanded Service, Change in Leaderships, and New Products - Research Report on IBM, Intel, AT&T, Salesforce.com, and Fortinet",
5382131,"BRIEF-Proofpoint Inc reports Q2 non-gaap earnings per share $0.17",
5382161,"BRIEF-Leggett & Platt Q2 earnings per share $0.64",
5385331,"IBM Cloud and Hosting Services Now SAP-Certified",1
5385871,"Oracle Beats IBM With Nearly Three Times Better Throughput at 26 Percent Lower Price/Performance",-1
5386557,"Autonomic Resources Delivers ROI to National Guard with Deployment of IBM`s BigFix Information Security Solution",1
5387907,"Bon-Ton Stores, Inc. Boosts Holiday Purchases With IBM Software",1
5388382,"2011 Common Platform Technology Forum to Feature Leading-Edge Manufacturing Solutions from IBM, Samsung and GLOBALFOUNDRIES",
5391344,"Atego Acquires IBM Rational Apex Ada Developer Product Family",1
5391989,"Telvent, Siemens, IBM, and Cisco Embrace the Smart City and will Prosper in Traffic Management Systems Market, Says ABI Research",1
5392987,"BIO-key(R) International, Inc. Fingerprint Biometric Technology Featured in New IBM(R) Redguide(TM) Publication",
5393476,"US STOCKS-Futures look to extend rally after IBM outlook",
5394989,"REG-Intnl Bus. Mach IBM Reports 2012 Second-Quarter Results",
5396566,"IBM and Cisco confirm platform for developing unified communications and collaboration solutions",1
5398221,"IBM aims at Google, Microsoft with new Webmail",1
5398558,"IBM Completes Acquisition of SPSS Inc.",1
5398804,"IBM Press Helps Companies Use Web 2.0 and Social Networking to Innovate and Collaborate in the New Social Age",
5399095,"Cincom, Accretive and IBM Team Up to Offer 'SAP Cash Optimization'",1
5399847,"IBM, Northrop Grumman, Bell Helicopter, Mentor Graphics and Leading Industry Analyst to Speak at IESF 2009 Military and Aerospace Conference in Dallas",
5399863,"IBM takes on Google in business Web-mail market",1
5400391,"IBM aims at Google, Microsoft with new Webmail",1
5401961,"IBM to buy Israeli startup for $300 million: report",1
5403320,"UPDATE 2-IBM boosts Brocade ties amid Cisco rivalry-sources",1
5403518,"IBM not interested in Sun at any price: report",
5403529,"UPDATE 2-IBM not interested in Sun at any price - CNBC",
5404261,"IBM boosts Brocade ties amid Cisco rivalry: sources",1
5404352,"IBM boosts Brocade ties amid Cisco rivalry-sources",1
5404642,"Daishi Bank Extends Outsourcing Contract With IBM",1
5404700,"National Bank Financial Group Signs CDN$450-Million Services Agreement with IBM",1
5404830,"New IBM Study Highlights Exploding Demand for Smarter, Faster Rail Systems",1
5405226,"Devon IT, IBM to Host Next Generation Virtual Client Solutions Seminars in Florida",
5405361,"IBM Establishes First Cloud Computing Laboratory in Hong Kong",1
5405775,"IBM Technology Alliance Announces Availability of Advanced 28-Nanometer, Low-Power...",1
5406063,"Sun ready to resume IBM takeover talks -Bloomberg",
5406182,"IBM wins C$450 mln contract with National Bank",1
5408904,"Nortel to Integrate Communication Capabilities With IBM's LotusLive",1
5408912,"Nortel to Integrate Communication Capabilities With IBM's LotusLive",1
5409171,"Surf Showcase Industry Leading, Open-Standard, COTS-Based Media Gateway on the IBM...",
5412546,"IBM takes on Google in business Web-mail market",1
5412681,"IBM developerWorks turns 10",
5413738,"IBM Launches New Advanced Analytics Center in New York",1
5415358,"IBM CEO, FDA Commissioner and Top Leaders at Cleveland Clinic's Medical Innovation Summit",
5415941,"Rocket Software Completes Acquisition of IBM`sUniData and UniVerse Servers and Tools Assets",1
5419526,"IBM Opens Bluemix Garage in Toronto to Help Enterprises Rapidly Develop Applications Using IBM Cloud",1
5420366,"Tractor Supply Company Teams With IBM for Redesigned Website, Cloud Transformation",1
5420391,"Tractor Supply Company Teams With IBM for Redesigned Website, Cloud Transformation",1
5420868,"Mac At Work: IBM Launches Services to Deploy Macs at Scale to the Enterprise via Cloud",1
5421952,"IBM says plans to acquire Transitive Corp",
5421996,"UPDATE 1-IBM says plans to acquire Transitive Corp",
5422396,"IBM Announces Plans to Acquire Transitive",1
5422530,"Omni-ID Offers Complimentary RFID and IT Asset Tracking Webinar Featuring IBM and ABI Research",
5422722,"New IBM Forms Software Speeds Business Departments Past Paper Delays",1
5423566,"IBM Research Partners With EU Consortium to Help Aging Population Overcome Cognitive Decline and Memory Loss",1
5423746,"Cisco and IBM Enhance Banking Experience With Cisco TelePresence and Optimized Self-Service",1
5425231,"AppFusions Integrates IBM Connections and IBM Sametime With Atlassian JIRA, Confluence - Bringing Together Key Value Enterprise Systems",1
5433427,"Quadrant Software Launches QuadraDocV, the First Virtual Fax over IP Solution Native to IBM i (AS400/System i) Environments",
5434013,"Made in IBM Labs: New IBM Software Accelerates Decision Making in the Era of Big Data",1
5434231,"Connectria Hosting Launches Cloud Solution for IBM i",
5441120,"IBM shares could easily climb over $120: Barron's",1
5443093,"IBM North Carolina Data Center Recognized for Green Design",1
5443270,"IBM Delivers New Systems to Meet the Emerging Workload Demands of Midsize Companies",1
5446535,"Ambercore DC UAB lays the cornerstone in developing TIER III data center facility in Lithuania, and forms a co-marketing initiative with IBM to reach growth market clients across the globe",1
5449162,"Bank of China Achieves Customer-Centric Transformation with IBM",1
5449267,"Nedbank Taps into IBM Analytics to Improve Customer Experience by Leveraging Social Insights",1
5449961,"Wall Street up on ECB bets but details, IBM cap gains",1
5450278,"Wall Street up on ECB bets but details, IBM cap gains",1
5450287,"US STOCKS-Wall St up on ECB bets but details, IBM cap gains",1
5450480,"US STOCKS SNAPSHOT-Wall St rises ahead of ECB meeting; IBM weighs",
5450614,"US STOCKS-Wall St up on ECB bets but details, IBM cap gains",1
5451105,"Anthem Teams with IBM to Strengthen IT Operational Performance",1
5451108,"US STOCKS-Wall St rises on report of ECB action; IBM falls",-1
5451523,"Research and Markets: Global Managed Mobility Services Market 2015-2019 with Accenture, Hewlett-Packard Enterprise Services, IBM & Vodafone Dominating",1
